player,market,line,over_odds,under_odds,sportsbook,over_quote_time_utc,under_quote_time_utc,snapshot_received_by_utc,source,over_source_link,under_source_link,market_id,fixture_id,player_id,grouping_key,over_odds_id,under_odds_id,availability,selection_convention,line_evidence,over_evidence,under_evidence,time_evidence,source_evidence
Brock Purdy,Passing TD,1.5,101,-128,DraftKings,2026-09-10T08:59:04.320542+00:00,2026-09-10T08:59:04.320542+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334322623%232150673729_13L88808Q1-23661583Q20,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334322623%232150673841_13L88808Q1-1720642580Q20,player_passing_touchdowns,20260911F39A2BD0,337418C8A92F,brock_purdy:1.5,78014-13184-26-36:draftkings:player_passing_touchdowns:brock_purdy_over_1_5,78014-13184-26-36:draftkings:player_passing_touchdowns:brock_purdy_under_1_5,returned,Over/Under,[1.5](claim:214),[+101](claim:215),[-128](claim:216),O: [2026-09-10 04:59:04 EDT](claim:218); U: [2026-09-10 04:59:04 EDT](claim:220),[DraftKings via OpticOdds](claim:8)
Brock Purdy,Passing TD,1.5,-106,-122,FanDuel,2026-09-10T14:04:00.010128+00:00,2026-09-10T14:04:00.010128+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.fanduel.com/addToBetslip?marketId=42.601439859&selectionId=60262710,https://sportsbook.fanduel.com/addToBetslip?marketId=42.601439857&selectionId=41074309,player_passing_touchdowns,20260911F39A2BD0,337418C8A92F,brock_purdy:1.5,78014-13184-26-36:fanduel:player_passing_touchdowns:brock_purdy_over_1_5,78014-13184-26-36:fanduel:player_passing_touchdowns:brock_purdy_under_1_5,returned,Over/Under,[1.5](claim:221),[-106](claim:222),[-122](claim:223),O: [2026-09-10 10:04:00 EDT](claim:225); U: [2026-09-10 10:04:00 EDT](claim:227),[FanDuel via OpticOdds](claim:47)
Brock Purdy,Passing TD,1.5,-104,-125,Caesars,2026-09-10T10:58:23.014535+00:00,2026-09-10T10:58:23.014535+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=7b818748-b67d-37d4-af5c-ee715130584b,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=10f1a9fd-26ae-35bf-ae2a-2e4b01e990af,player_passing_touchdowns,20260911F39A2BD0,337418C8A92F,brock_purdy:1.5,78014-13184-26-36:caesars:player_passing_touchdowns:brock_purdy_over_1_5,78014-13184-26-36:caesars:player_passing_touchdowns:brock_purdy_under_1_5,returned,Over/Under,[1.5](claim:228),[-104](claim:229),[-125](claim:230),O: [2026-09-10 06:58:23 EDT](claim:232); U: [2026-09-10 06:58:23 EDT](claim:234),[Caesars via OpticOdds](claim:16)
Brock Purdy,Passing TD,,,,BetMGM,,,2026-09-10T16:37:30Z,,,,,,,,,,not_returned,,,,,,
Brock Purdy,Passing TD,1.5,-120,-110,Fanatics,2026-09-10T16:35:16.412993+00:00,2026-09-10T16:35:16.412993+00:00,2026-09-10T16:37:30Z,OpticOdds,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22689767697%22%2C%22selectionId%22%3A%221701502675%22%7D%5D%7D&deep_link_value=consume-betslip,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22689767697%22%2C%22selectionId%22%3A%221701502677%22%7D%5D%7D&deep_link_value=consume-betslip,player_passing_touchdowns,20260911F39A2BD0,337418C8A92F,brock_purdy:1.5,78014-13184-26-36:fanatics:player_passing_touchdowns:brock_purdy_over_1_5,78014-13184-26-36:fanatics:player_passing_touchdowns:brock_purdy_under_1_5,returned,Over/Under,[1.5](claim:235),[-120](claim:236),[-110](claim:237),O: [2026-09-10 12:35:16 EDT](claim:239); U: [2026-09-10 12:35:16 EDT](claim:241),[Fanatics via OpticOdds](claim:24)
Brock Purdy,Passing TD,1.5,-105,-125,ESPN BET,2026-09-10T14:04:13.496964+00:00,2026-09-10T14:04:13.496964+00:00,2026-09-10T16:37:30Z,OpticOdds,,,player_passing_touchdowns,20260911F39A2BD0,337418C8A92F,brock_purdy:1.5,78014-13184-26-36:espn_bet:player_passing_touchdowns:brock_purdy_over_1_5,78014-13184-26-36:espn_bet:player_passing_touchdowns:brock_purdy_under_1_5,returned,Over/Under,[1.5](claim:242),[-105](claim:243),[-125](claim:244),O: [2026-09-10 10:04:13 EDT](claim:246); U: [2026-09-10 10:04:13 EDT](claim:248),[ESPN BET via OpticOdds](claim:32)
Brock Purdy,Passing TD,1.5,-102,-118,Pinnacle,2026-09-10T16:18:06.964536+00:00,2026-09-10T16:18:06.964536+00:00,2026-09-10T16:37:30Z,OpticOdds,https://www.pinnacle.com/en/football/nfl/san-francisco-49ers-vs-los-angeles-rams/1630877987/#player-props,https://www.pinnacle.com/en/football/nfl/san-francisco-49ers-vs-los-angeles-rams/1630877987/#player-props,player_passing_touchdowns,20260911F39A2BD0,337418C8A92F,brock_purdy:1.5,78014-13184-26-36:pinnacle:player_passing_touchdowns:brock_purdy_over_1_5,78014-13184-26-36:pinnacle:player_passing_touchdowns:brock_purdy_under_1_5,returned,Over/Under,[1.5](claim:249),[-102](claim:250),[-118](claim:251),O: [2026-09-10 12:18:06 EDT](claim:253); U: [2026-09-10 12:18:06 EDT](claim:255),[Pinnacle via OpticOdds](claim:76)
Brock Purdy,Interceptions thrown,0.5,-154,120,DraftKings,2026-09-10T13:02:56.436612+00:00,2026-09-10T13:02:56.436612+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334322906%232150673256_13L88808Q1-74207927Q20,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334322439%232150672550_13L88808Q1-519559035Q20,player_interceptions,20260911F39A2BD0,337418C8A92F,brock_purdy:0.5,78014-13184-26-36:draftkings:player_interceptions:brock_purdy_over_0_5,78014-13184-26-36:draftkings:player_interceptions:brock_purdy_under_0_5,returned,Over/Under,[0.5](claim:256),[-154](claim:257),[+120](claim:258),O: [2026-09-10 09:02:56 EDT](claim:260); U: [2026-09-10 09:02:56 EDT](claim:262),[DraftKings via OpticOdds](claim:8)
Brock Purdy,Interceptions thrown,,,,FanDuel,,,2026-09-10T16:37:30Z,,,,,,,,,,not_returned,,,,,,
Brock Purdy,Interceptions thrown,0.5,-154,118,Caesars,2026-09-10T13:04:41.362691+00:00,2026-09-10T13:04:41.362691+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=b7dde11a-1e64-31eb-a8bb-74ab1116ec39,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=d6bfcfdc-3b10-3d10-8062-10a5381a325b,player_interceptions,20260911F39A2BD0,337418C8A92F,brock_purdy:0.5,78014-13184-26-36:caesars:player_interceptions:brock_purdy_over_0_5,78014-13184-26-36:caesars:player_interceptions:brock_purdy_under_0_5,returned,Over/Under,[0.5](claim:263),[-154](claim:264),[+118](claim:265),O: [2026-09-10 09:04:41 EDT](claim:267); U: [2026-09-10 09:04:41 EDT](claim:269),[Caesars via OpticOdds](claim:16)
Brock Purdy,Interceptions thrown,,,,BetMGM,,,2026-09-10T16:37:30Z,,,,,,,,,,not_returned,,,,,,
Brock Purdy,Interceptions thrown,0.5,-150,,Fanatics,2026-09-10T15:38:36.135414+00:00,,2026-09-10T16:37:30Z,OpticOdds,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22697317440%22%2C%22selectionId%22%3A%221720032497%22%7D%5D%7D&deep_link_value=consume-betslip,,player_interceptions,20260911F39A2BD0,337418C8A92F,brock_purdy:0.5,78014-13184-26-36:fanatics:player_interceptions:brock_purdy_over_0_5,,returned,Over/Under,[0.5](claim:270),[-150](claim:271),n.a.,O: [2026-09-10 11:38:36 EDT](claim:273),[Fanatics via OpticOdds](claim:24)
Brock Purdy,Interceptions thrown,0.5,-175,135,ESPN BET,2026-09-10T13:33:42.247054+00:00,2026-09-10T13:33:42.247054+00:00,2026-09-10T16:37:30Z,OpticOdds,,,player_interceptions,20260911F39A2BD0,337418C8A92F,brock_purdy:0.5,78014-13184-26-36:espn_bet:player_interceptions:brock_purdy_over_0_5,78014-13184-26-36:espn_bet:player_interceptions:brock_purdy_under_0_5,returned,Over/Under,[0.5](claim:274),[-175](claim:275),[+135](claim:276),O: [2026-09-10 09:33:42 EDT](claim:278); U: [2026-09-10 09:33:42 EDT](claim:280),[ESPN BET via OpticOdds](claim:32)
Brock Purdy,Interceptions thrown,,,,Pinnacle,,,2026-09-10T16:37:30Z,,,,,,,,,,not_returned,,,,,,
Brock Purdy,Rushing yards,18.5,-116,-109,DraftKings,2026-09-10T14:27:57.143738+00:00,2026-09-10T14:27:57.143738+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334322759%232272702186_13L88808Q12058097256Q20,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334322847%232272702185_13L88808Q1465511396Q20,player_rushing_yards,20260911F39A2BD0,337418C8A92F,brock_purdy:18.5,78014-13184-26-36:draftkings:player_rushing_yards:brock_purdy_over_18_5,78014-13184-26-36:draftkings:player_rushing_yards:brock_purdy_under_18_5,returned,Over/Under,[18.5](claim:281),[-116](claim:282),[-109](claim:283),O: [2026-09-10 10:27:57 EDT](claim:285); U: [2026-09-10 10:27:57 EDT](claim:287),[DraftKings via OpticOdds](claim:8)
Brock Purdy,Rushing yards,17.5,-113,-113,FanDuel,2026-09-10T11:04:17.787807+00:00,2026-09-10T11:04:17.787807+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.fanduel.com/addToBetslip?marketId=42.601446470&selectionId=41074310,https://sportsbook.fanduel.com/addToBetslip?marketId=42.601446470&selectionId=41074309,player_rushing_yards,20260911F39A2BD0,337418C8A92F,brock_purdy:17.5,78014-13184-26-36:fanduel:player_rushing_yards:brock_purdy_over_17_5,78014-13184-26-36:fanduel:player_rushing_yards:brock_purdy_under_17_5,returned,Over/Under,[17.5](claim:288),[-113](claim:289),[-113](claim:290),O: [2026-09-10 07:04:17 EDT](claim:292); U: [2026-09-10 07:04:17 EDT](claim:294),[FanDuel via OpticOdds](claim:47)
Brock Purdy,Rushing yards,18.5,-110,-118,Caesars,2026-09-10T10:58:23.014535+00:00,2026-09-10T10:58:23.014535+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=099b773f-c313-3ee7-8cd2-a59299c13b33,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=90f1cf23-ffc7-3525-9f85-0815860677d8,player_rushing_yards,20260911F39A2BD0,337418C8A92F,brock_purdy:18.5,78014-13184-26-36:caesars:player_rushing_yards:brock_purdy_over_18_5,78014-13184-26-36:caesars:player_rushing_yards:brock_purdy_under_18_5,returned,Over/Under,[18.5](claim:295),[-110](claim:296),[-118](claim:297),O: [2026-09-10 06:58:23 EDT](claim:299); U: [2026-09-10 06:58:23 EDT](claim:301),[Caesars via OpticOdds](claim:16)
Brock Purdy,Rushing yards,,,,BetMGM,,,2026-09-10T16:37:30Z,,,,,,,,,,not_returned,,,,,,
Brock Purdy,Rushing yards,15.5,-140,105,Fanatics,2026-09-10T11:05:15.565553+00:00,2026-09-10T11:04:55.241379+00:00,2026-09-10T16:37:30Z,OpticOdds,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22685288445%22%2C%22selectionId%22%3A%221690404625%22%7D%5D%7D&deep_link_value=consume-betslip,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22685288445%22%2C%22selectionId%22%3A%221690404629%22%7D%5D%7D&deep_link_value=consume-betslip,player_rushing_yards,20260911F39A2BD0,337418C8A92F,brock_purdy:15.5,78014-13184-26-36:fanatics:player_rushing_yards:brock_purdy_over_15_5,78014-13184-26-36:fanatics:player_rushing_yards:brock_purdy_under_15_5,returned,Over/Under,[15.5](claim:302),[-140](claim:303),[+105](claim:304),O: [2026-09-10 07:05:15 EDT](claim:306); U: [2026-09-10 07:04:55 EDT](claim:308),[Fanatics via OpticOdds](claim:24)
Brock Purdy,Rushing yards,19.5,100,-130,ESPN BET,2026-09-10T15:42:41.929770+00:00,2026-09-10T15:42:41.929770+00:00,2026-09-10T16:37:30Z,OpticOdds,,,player_rushing_yards,20260911F39A2BD0,337418C8A92F,brock_purdy:19.5,78014-13184-26-36:espn_bet:player_rushing_yards:brock_purdy_over_19_5,78014-13184-26-36:espn_bet:player_rushing_yards:brock_purdy_under_19_5,returned,Over/Under,[19.5](claim:309),[+100](claim:310),[-130](claim:311),O: [2026-09-10 11:42:41 EDT](claim:313); U: [2026-09-10 11:42:41 EDT](claim:315),[ESPN BET via OpticOdds](claim:32)
Brock Purdy,Rushing yards,17.5,-117,-103,Pinnacle,2026-09-10T16:18:06.942714+00:00,2026-09-10T16:18:06.942714+00:00,2026-09-10T16:37:30Z,OpticOdds,https://www.pinnacle.com/en/football/nfl/san-francisco-49ers-vs-los-angeles-rams/1630877987/#player-props,https://www.pinnacle.com/en/football/nfl/san-francisco-49ers-vs-los-angeles-rams/1630877987/#player-props,player_rushing_yards,20260911F39A2BD0,337418C8A92F,brock_purdy:17.5,78014-13184-26-36:pinnacle:player_rushing_yards:brock_purdy_over_17_5,78014-13184-26-36:pinnacle:player_rushing_yards:brock_purdy_under_17_5,returned,Over/Under,[17.5](claim:316),[-117](claim:317),[-103](claim:318),O: [2026-09-10 12:18:06 EDT](claim:320); U: [2026-09-10 12:18:06 EDT](claim:322),[Pinnacle via OpticOdds](claim:76)
Puka Nacua,Receptions,7.5,108,-137,DraftKings,2026-09-10T16:17:02.275114+00:00,2026-09-10T16:17:02.275114+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334322675%232150674168_13L88808Q1-1412470928Q20,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334322589%232151987452_13L88808Q1464456509Q20,player_receptions,20260911F39A2BD0,3EFD62DFAF78,puka_nacua:7.5,78014-13184-26-36:draftkings:player_receptions:puka_nacua_over_7_5,78014-13184-26-36:draftkings:player_receptions:puka_nacua_under_7_5,returned,Over/Under,[7.5](claim:323),[+108](claim:324),[-137](claim:325),O: [2026-09-10 12:17:02 EDT](claim:327); U: [2026-09-10 12:17:02 EDT](claim:329),[DraftKings via OpticOdds](claim:8)
Puka Nacua,Receptions,7.5,116,-154,FanDuel,2026-09-10T11:04:17.787807+00:00,2026-09-10T11:04:17.787807+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.fanduel.com/addToBetslip?marketId=42.601443992&selectionId=41887349,https://sportsbook.fanduel.com/addToBetslip?marketId=42.601443992&selectionId=41887350,player_receptions,20260911F39A2BD0,3EFD62DFAF78,puka_nacua:7.5,78014-13184-26-36:fanduel:player_receptions:puka_nacua_over_7_5,78014-13184-26-36:fanduel:player_receptions:puka_nacua_under_7_5,returned,Over/Under,[7.5](claim:330),[+116](claim:331),[-154](claim:332),O: [2026-09-10 07:04:17 EDT](claim:334); U: [2026-09-10 07:04:17 EDT](claim:336),[FanDuel via OpticOdds](claim:47)
Puka Nacua,Receptions,7.5,113,-148,Caesars,2026-09-10T10:58:23.014535+00:00,2026-09-10T10:58:23.014535+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=11c46168-988b-34c6-9565-b84494fd6232,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=080e4fb9-4188-3213-bf7e-9d578ad636eb,player_receptions,20260911F39A2BD0,3EFD62DFAF78,puka_nacua:7.5,78014-13184-26-36:caesars:player_receptions:puka_nacua_over_7_5,78014-13184-26-36:caesars:player_receptions:puka_nacua_under_7_5,returned,Over/Under,[7.5](claim:337),[+113](claim:338),[-148](claim:339),O: [2026-09-10 06:58:23 EDT](claim:341); U: [2026-09-10 06:58:23 EDT](claim:343),[Caesars via OpticOdds](claim:16)
Puka Nacua,Receptions,,,,BetMGM,,,2026-09-10T16:37:30Z,,,,,,,,,,not_returned,,,,,,
Puka Nacua,Receptions,7.5,110,-150,Fanatics,2026-09-10T10:27:52.126196+00:00,2026-09-10T10:27:52.126196+00:00,2026-09-10T16:37:30Z,OpticOdds,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22689767705%22%2C%22selectionId%22%3A%221701502699%22%7D%5D%7D&deep_link_value=consume-betslip,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22689767705%22%2C%22selectionId%22%3A%221701502705%22%7D%5D%7D&deep_link_value=consume-betslip,player_receptions,20260911F39A2BD0,3EFD62DFAF78,puka_nacua:7.5,78014-13184-26-36:fanatics:player_receptions:puka_nacua_over_7_5,78014-13184-26-36:fanatics:player_receptions:puka_nacua_under_7_5,returned,Over/Under,[7.5](claim:344),[+110](claim:345),[-150](claim:346),O: [2026-09-10 06:27:52 EDT](claim:348); U: [2026-09-10 06:27:52 EDT](claim:350),[Fanatics via OpticOdds](claim:24)
Puka Nacua,Receptions,7.5,115,-150,ESPN BET,2026-09-10T16:15:11.437014+00:00,2026-09-10T16:15:11.437011+00:00,2026-09-10T16:37:30Z,OpticOdds,,,player_receptions,20260911F39A2BD0,3EFD62DFAF78,puka_nacua:7.5,78014-13184-26-36:espn_bet:player_receptions:puka_nacua_over_7_5,78014-13184-26-36:espn_bet:player_receptions:puka_nacua_under_7_5,returned,Over/Under,[7.5](claim:351),[+115](claim:352),[-150](claim:353),O: [2026-09-10 12:15:11 EDT](claim:355); U: [2026-09-10 12:15:11 EDT](claim:357),[ESPN BET via OpticOdds](claim:32)
Puka Nacua,Receptions,7.5,105,-127,Pinnacle,2026-09-10T16:18:07.124673+00:00,2026-09-10T16:18:07.124673+00:00,2026-09-10T16:37:30Z,OpticOdds,https://www.pinnacle.com/en/football/nfl/san-francisco-49ers-vs-los-angeles-rams/1630877987/#player-props,https://www.pinnacle.com/en/football/nfl/san-francisco-49ers-vs-los-angeles-rams/1630877987/#player-props,player_receptions,20260911F39A2BD0,3EFD62DFAF78,puka_nacua:7.5,78014-13184-26-36:pinnacle:player_receptions:puka_nacua_over_7_5,78014-13184-26-36:pinnacle:player_receptions:puka_nacua_under_7_5,returned,Over/Under,[7.5](claim:358),[+105](claim:359),[-127](claim:360),O: [2026-09-10 12:18:07 EDT](claim:362); U: [2026-09-10 12:18:07 EDT](claim:364),[Pinnacle via OpticOdds](claim:76)
Puka Nacua,Receiving yards,92.5,-110,-114,DraftKings,2026-09-10T16:17:02.275111+00:00,2026-09-10T16:17:02.275111+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334323029%232256902059_13L88808Q1468530019Q20,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334323005%232256902055_13L88808Q1159289816Q20,player_receiving_yards,20260911F39A2BD0,3EFD62DFAF78,puka_nacua:92.5,78014-13184-26-36:draftkings:player_receiving_yards:puka_nacua_over_92_5,78014-13184-26-36:draftkings:player_receiving_yards:puka_nacua_under_92_5,returned,Over/Under,[92.5](claim:365),[-110](claim:366),[-114](claim:367),O: [2026-09-10 12:17:02 EDT](claim:369); U: [2026-09-10 12:17:02 EDT](claim:371),[DraftKings via OpticOdds](claim:8)
Puka Nacua,Receiving yards,90.5,-113,-113,FanDuel,2026-09-10T11:04:17.787807+00:00,2026-09-10T11:04:17.787807+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.fanduel.com/addToBetslip?marketId=42.601443990&selectionId=41887349,https://sportsbook.fanduel.com/addToBetslip?marketId=42.601443990&selectionId=41887350,player_receiving_yards,20260911F39A2BD0,3EFD62DFAF78,puka_nacua:90.5,78014-13184-26-36:fanduel:player_receiving_yards:puka_nacua_over_90_5,78014-13184-26-36:fanduel:player_receiving_yards:puka_nacua_under_90_5,returned,Over/Under,[90.5](claim:372),[-113](claim:373),[-113](claim:374),O: [2026-09-10 07:04:17 EDT](claim:376); U: [2026-09-10 07:04:17 EDT](claim:378),[FanDuel via OpticOdds](claim:47)
Puka Nacua,Receiving yards,90.5,-113,-115,Caesars,2026-09-10T10:58:23.014535+00:00,2026-09-10T10:58:23.014535+00:00,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=7a8f4ed8-0493-3882-9c2e-d49e3a738aff,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=af0a11e1-3735-34ae-bb1e-6c2b93549fe5,player_receiving_yards,20260911F39A2BD0,3EFD62DFAF78,puka_nacua:90.5,78014-13184-26-36:caesars:player_receiving_yards:puka_nacua_over_90_5,78014-13184-26-36:caesars:player_receiving_yards:puka_nacua_under_90_5,returned,Over/Under,[90.5](claim:379),[-113](claim:380),[-115](claim:381),O: [2026-09-10 06:58:23 EDT](claim:383); U: [2026-09-10 06:58:23 EDT](claim:385),[Caesars via OpticOdds](claim:16)
Puka Nacua,Receiving yards,,,,BetMGM,,,2026-09-10T16:37:30Z,,,,,,,,,,not_returned,,,,,,
Puka Nacua,Receiving yards,90.5,-115,-115,Fanatics,2026-09-10T16:02:25.404602+00:00,2026-09-10T16:02:25.404602+00:00,2026-09-10T16:37:30Z,OpticOdds,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22685289613%22%2C%22selectionId%22%3A%221690407598%22%7D%5D%7D&deep_link_value=consume-betslip,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22685289613%22%2C%22selectionId%22%3A%221690407605%22%7D%5D%7D&deep_link_value=consume-betslip,player_receiving_yards,20260911F39A2BD0,3EFD62DFAF78,puka_nacua:90.5,78014-13184-26-36:fanatics:player_receiving_yards:puka_nacua_over_90_5,78014-13184-26-36:fanatics:player_receiving_yards:puka_nacua_under_90_5,returned,Over/Under,[90.5](claim:386),[-115](claim:387),[-115](claim:388),O: [2026-09-10 12:02:25 EDT](claim:390); U: [2026-09-10 12:02:25 EDT](claim:392),[Fanatics via OpticOdds](claim:24)
Puka Nacua,Receiving yards,89.5,-125,-105,ESPN BET,2026-09-10T14:10:11.199018+00:00,2026-09-10T14:13:11.560920+00:00,2026-09-10T16:37:30Z,OpticOdds,,,player_receiving_yards,20260911F39A2BD0,3EFD62DFAF78,puka_nacua:89.5,78014-13184-26-36:espn_bet:player_receiving_yards:puka_nacua_over_89_5,78014-13184-26-36:espn_bet:player_receiving_yards:puka_nacua_under_89_5,returned,Over/Under,[89.5](claim:393),[-125](claim:394),[-105](claim:395),O: [2026-09-10 10:10:11 EDT](claim:397); U: [2026-09-10 10:13:11 EDT](claim:399),[ESPN BET via OpticOdds](claim:32)
Puka Nacua,Receiving yards,90.5,-111,-109,Pinnacle,2026-09-10T16:18:07.075410+00:00,2026-09-10T16:18:07.075410+00:00,2026-09-10T16:37:30Z,OpticOdds,https://www.pinnacle.com/en/football/nfl/san-francisco-49ers-vs-los-angeles-rams/1630877987/#player-props,https://www.pinnacle.com/en/football/nfl/san-francisco-49ers-vs-los-angeles-rams/1630877987/#player-props,player_receiving_yards,20260911F39A2BD0,3EFD62DFAF78,puka_nacua:90.5,78014-13184-26-36:pinnacle:player_receiving_yards:puka_nacua_over_90_5,78014-13184-26-36:pinnacle:player_receiving_yards:puka_nacua_under_90_5,returned,Over/Under,[90.5](claim:400),[-111](claim:401),[-109](claim:402),O: [2026-09-10 12:18:07 EDT](claim:404); U: [2026-09-10 12:18:07 EDT](claim:406),[Pinnacle via OpticOdds](claim:76)
Puka Nacua,Anytime TD (Yes),,115,,DraftKings,2026-09-10T16:17:02.275114+00:00,,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.draftkings.com/event/34107951?outcomes=0QA334323199%232150675659_13L88808Q1-1261907500Q20,,anytime_touchdown_scorer,20260911F39A2BD0,3EFD62DFAF78,default,78014-13184-26-36:draftkings:anytime_touchdown_scorer:puka_nacua,,returned,Yes in over_odds,n.a.,[+115](claim:407),n.a.,Yes: [2026-09-10 12:17:02 EDT](claim:409),[DraftKings via OpticOdds](claim:8)
Puka Nacua,Anytime TD (Yes),,130,,FanDuel,2026-09-10T14:35:29.701534+00:00,,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.fanduel.com/addToBetslip?marketId=42.601439826&selectionId=42127532,,anytime_touchdown_scorer,20260911F39A2BD0,3EFD62DFAF78,default,78014-13184-26-36:fanduel:anytime_touchdown_scorer:puka_nacua,,returned,Yes in over_odds,n.a.,[+130](claim:410),n.a.,Yes: [2026-09-10 10:35:29 EDT](claim:412),[FanDuel via OpticOdds](claim:47)
Puka Nacua,Anytime TD (Yes),,119,,Caesars,2026-09-10T16:20:42.188445+00:00,,2026-09-10T16:37:30Z,OpticOdds,https://sportsbook.caesars.com/<COUNTRY>/<STATE>/bet/betslip?selectionIds=93f27553-e48a-3423-94f0-a48c41ffdbf7,,anytime_touchdown_scorer,20260911F39A2BD0,3EFD62DFAF78,default,78014-13184-26-36:caesars:anytime_touchdown_scorer:puka_nacua,,returned,Yes in over_odds,n.a.,[+119](claim:413),n.a.,Yes: [2026-09-10 12:20:42 EDT](claim:415),[Caesars via OpticOdds](claim:16)
Puka Nacua,Anytime TD (Yes),,105,,BetMGM,2026-09-10T12:56:19.796803+00:00,,2026-09-10T16:37:30Z,OpticOdds,https://sports.<STATE>.betmgm.com/en/sports/events/6:43104?options=6:43104-3537741-5565475&type=Single,,anytime_touchdown_scorer,20260911F39A2BD0,3EFD62DFAF78,default,78014-13184-26-36:betmgm:anytime_touchdown_scorer:puka_nacua,,returned,Yes in over_odds,n.a.,[+105](claim:416),n.a.,Yes: [2026-09-10 08:56:19 EDT](claim:418),[BetMGM via OpticOdds](claim:419)
Puka Nacua,Anytime TD (Yes),,125,,Fanatics,2026-09-10T10:27:52.126196+00:00,,2026-09-10T16:37:30Z,OpticOdds,https://fanatics.onelink.me/5kut?deep_link_sub1=%7B%22legs%22%3A%5B%7B%22eventId%22%3A%224488987%22%2C%22marketId%22%3A%22673649157%22%2C%22selectionId%22%3A%221661246646%22%7D%5D%7D&deep_link_value=consume-betslip,,anytime_touchdown_scorer,20260911F39A2BD0,3EFD62DFAF78,default,78014-13184-26-36:fanatics:anytime_touchdown_scorer:puka_nacua,,returned,Yes in over_odds,n.a.,[+125](claim:420),n.a.,Yes: [2026-09-10 06:27:52 EDT](claim:422),[Fanatics via OpticOdds](claim:24)
