game_id,cutoff,player,metric,market_line,V1,R5,R6,R7,R8,actual_if_known,actual_source
2026_01_SF_LA,post_inactives,Adrian Martinez,qb/att,,0.83,0.83,0.83,0.83,0.83,,
2026_01_SF_LA,post_inactives,Adrian Martinez,qb/cmp,,0.53,0.51,0.52,0.58,0.57,,
2026_01_SF_LA,post_inactives,Adrian Martinez,qb/db,,0.95,0.95,0.95,0.95,0.95,,
2026_01_SF_LA,post_inactives,Adrian Martinez,qb/int,,0.03,0.03,0.03,0.03,0.03,,
2026_01_SF_LA,post_inactives,Adrian Martinez,qb/ptd,,0.03,0.04,0.05,0.03,0.03,,
2026_01_SF_LA,post_inactives,Adrian Martinez,qb/pyds,,6.33,6.49,6.62,6.72,6.58,,
2026_01_SF_LA,post_inactives,Adrian Martinez,qb/rtd,,0.01,0.01,0.01,0.01,0.01,,
2026_01_SF_LA,post_inactives,Adrian Martinez,qb/rush_opp,,0.09,0.09,0.09,0.09,0.09,,
2026_01_SF_LA,post_inactives,Adrian Martinez,qb/ryds,,0.57,0.57,0.57,0.57,0.57,,
2026_01_SF_LA,post_inactives,Adrian Martinez,qb/sacks,,0.06,0.06,0.06,0.06,0.06,,
2026_01_SF_LA,post_inactives,Adrian Martinez,qb/scr,,0.05,0.05,0.05,0.05,0.05,,
2026_01_SF_LA,post_inactives,Alex Bachman,receiving/receiving_td,,0.01,,,,,,
2026_01_SF_LA,post_inactives,Alex Bachman,receiving/receiving_yards,,1.59,,,,,,
2026_01_SF_LA,post_inactives,Alex Bachman,receiving/receptions,,0.17,,,,,,
2026_01_SF_LA,post_inactives,Alex Bachman,receiving/targets,,0.21,,,,,,
2026_01_SF_LA,post_inactives,Blake Corum,receiving/receiving_td,,0.01,0.02,0.01,0.02,0.02,,
2026_01_SF_LA,post_inactives,Blake Corum,receiving/receiving_yards,,1.94,3.84,4.09,3.37,3.08,,
2026_01_SF_LA,post_inactives,Blake Corum,receiving/receptions,,0.32,0.6,0.62,0.53,0.48,,
2026_01_SF_LA,post_inactives,Blake Corum,receiving/targets,,0.47,0.88,0.87,0.73,0.69,,
2026_01_SF_LA,post_inactives,Blake Corum,rushing/carries,,3.94,6.6,6.58,6.0,5.34,,
2026_01_SF_LA,post_inactives,Blake Corum,rushing/rushing_td,,0.12,0.23,0.23,0.18,0.17,,
2026_01_SF_LA,post_inactives,Brayden Willis,receiving/receiving_td,,0.0,,,,,,
2026_01_SF_LA,post_inactives,Brayden Willis,receiving/receiving_yards,,0.19,,,,,,
2026_01_SF_LA,post_inactives,Brayden Willis,receiving/receptions,,0.02,,,,,,
2026_01_SF_LA,post_inactives,Brayden Willis,receiving/targets,,0.1,,,,,,
2026_01_SF_LA,post_inactives,Brennan Presley,receiving/receiving_td,,0.13,,,,,,
2026_01_SF_LA,post_inactives,Brennan Presley,receiving/receiving_yards,,19.57,,,,,,
2026_01_SF_LA,post_inactives,Brennan Presley,receiving/receptions,,1.57,,,,,,
2026_01_SF_LA,post_inactives,Brennan Presley,receiving/targets,,2.51,,,,,,
2026_01_SF_LA,post_inactives,Brock Purdy,qb/att,33.5,26.71,26.71,26.71,26.71,26.71,34,OWNER_SUPPLIED_SUMMARY
2026_01_SF_LA,post_inactives,Brock Purdy,qb/cmp,,17.56,17.73,17.82,17.91,17.81,25,OWNER_SUPPLIED_SUMMARY
2026_01_SF_LA,post_inactives,Brock Purdy,qb/db,,29.87,29.87,29.87,29.87,29.87,,
2026_01_SF_LA,post_inactives,Brock Purdy,qb/int,,0.75,0.75,0.75,0.75,0.75,1,OWNER_SUPPLIED_SUMMARY
2026_01_SF_LA,post_inactives,Brock Purdy,qb/ptd,,1.2,1.17,1.18,1.12,1.19,3,OWNER_SUPPLIED_SUMMARY
2026_01_SF_LA,post_inactives,Brock Purdy,qb/pyds,238.5,206.05,207.38,211.26,213.83,210.5,205,OWNER_SUPPLIED_SUMMARY
2026_01_SF_LA,post_inactives,Brock Purdy,qb/rtd,,0.2,0.2,0.2,0.2,0.2,,
2026_01_SF_LA,post_inactives,Brock Purdy,qb/rush_opp,,2.51,2.51,2.51,2.51,2.51,,
2026_01_SF_LA,post_inactives,Brock Purdy,qb/ryds,,11.86,11.86,11.86,11.86,11.86,,
2026_01_SF_LA,post_inactives,Brock Purdy,qb/sacks,,1.54,1.54,1.54,1.54,1.54,,
2026_01_SF_LA,post_inactives,Brock Purdy,qb/scr,,1.63,1.63,1.63,1.63,1.63,,
2026_01_SF_LA,post_inactives,CJ Daniels,receiving/receiving_td,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,CJ Daniels,receiving/receiving_yards,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,CJ Daniels,receiving/receptions,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,CJ Daniels,receiving/targets,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,Christian Kirk,receiving/receiving_td,,0.09,,,,,,
2026_01_SF_LA,post_inactives,Christian Kirk,receiving/receiving_yards,,11.98,,,,,,
2026_01_SF_LA,post_inactives,Christian Kirk,receiving/receptions,,0.98,,,,,,
2026_01_SF_LA,post_inactives,Christian Kirk,receiving/targets,,1.56,,,,,,
2026_01_SF_LA,post_inactives,Christian McCaffrey,receiving/receiving_td,,0.1,0.14,0.16,0.13,0.14,,
2026_01_SF_LA,post_inactives,Christian McCaffrey,receiving/receiving_yards,39.5,22.09,34.21,37.21,38.39,34.84,,
2026_01_SF_LA,post_inactives,Christian McCaffrey,receiving/receptions,4.5,2.58,3.82,4.15,4.24,3.91,,
2026_01_SF_LA,post_inactives,Christian McCaffrey,receiving/targets,,3.16,4.7,5.1,5.19,4.82,,
2026_01_SF_LA,post_inactives,Christian McCaffrey,rushing/carries,15.5,8.77,12.17,13.93,13.63,13.64,10,OWNER_SUPPLIED_SUMMARY
2026_01_SF_LA,post_inactives,Christian McCaffrey,rushing/rushing_td,,0.28,0.37,0.42,0.41,0.41,,
2026_01_SF_LA,post_inactives,Colby Parkinson,receiving/receiving_td,,0.16,0.25,0.24,0.29,0.23,,
2026_01_SF_LA,post_inactives,Colby Parkinson,receiving/receiving_yards,,20.59,32.84,32.72,36.34,30.08,,
2026_01_SF_LA,post_inactives,Colby Parkinson,receiving/receptions,,2.05,3.18,3.18,3.51,2.89,,
2026_01_SF_LA,post_inactives,Colby Parkinson,receiving/targets,,2.91,4.5,4.51,4.96,4.07,,
2026_01_SF_LA,post_inactives,Dan Villari,receiving/receiving_td,,0.07,,,,,,
2026_01_SF_LA,post_inactives,Dan Villari,receiving/receiving_yards,,12.25,,,,,,
2026_01_SF_LA,post_inactives,Dan Villari,receiving/receptions,,1.14,,,,,,
2026_01_SF_LA,post_inactives,Dan Villari,receiving/targets,,1.6,,,,,,
2026_01_SF_LA,post_inactives,Davante Adams,receiving/receiving_td,,0.13,0.19,0.18,0.25,0.32,,
2026_01_SF_LA,post_inactives,Davante Adams,receiving/receiving_yards,,18.8,27.78,27.56,38.67,50.72,,
2026_01_SF_LA,post_inactives,Davante Adams,receiving/receptions,,1.47,2.18,2.16,3.03,3.97,,
2026_01_SF_LA,post_inactives,Davante Adams,receiving/targets,,2.36,3.5,3.48,4.86,6.37,,
2026_01_SF_LA,post_inactives,Davis Allen,receiving/receiving_td,,0.06,0.08,0.09,0.07,0.07,,
2026_01_SF_LA,post_inactives,Davis Allen,receiving/receiving_yards,,7.24,10.2,10.24,9.05,8.69,,
2026_01_SF_LA,post_inactives,Davis Allen,receiving/receptions,,0.81,1.2,1.17,1.06,1.03,,
2026_01_SF_LA,post_inactives,Davis Allen,receiving/targets,,1.13,1.7,1.67,1.49,1.45,,
2026_01_SF_LA,post_inactives,De'Zhaun Stribling,receiving/receiving_td,,0.1,0.15,0.09,0.04,0.09,,
2026_01_SF_LA,post_inactives,De'Zhaun Stribling,receiving/receiving_yards,,14.37,21.03,12.63,6.61,12.25,,
2026_01_SF_LA,post_inactives,De'Zhaun Stribling,receiving/receptions,,1.2,1.76,1.04,0.56,1.0,,
2026_01_SF_LA,post_inactives,De'Zhaun Stribling,receiving/targets,,1.91,2.83,1.66,0.88,1.63,,
2026_01_SF_LA,post_inactives,Dean Connors,receiving/receiving_td,,0.04,,,,,,
2026_01_SF_LA,post_inactives,Dean Connors,receiving/receiving_yards,,7.18,,,,,,
2026_01_SF_LA,post_inactives,Dean Connors,receiving/receptions,,0.94,,,,,,
2026_01_SF_LA,post_inactives,Dean Connors,receiving/targets,,1.25,,,,,,
2026_01_SF_LA,post_inactives,Dean Connors,rushing/carries,,3.61,,,,,,
2026_01_SF_LA,post_inactives,Dean Connors,rushing/rushing_td,,0.12,,,,,,
2026_01_SF_LA,post_inactives,Deebo Samuel Sr.,receiving/receiving_td,,0.18,0.26,0.27,0.24,0.25,,
2026_01_SF_LA,post_inactives,Deebo Samuel Sr.,receiving/receiving_yards,,32.2,45.93,48.86,45.14,43.84,,
2026_01_SF_LA,post_inactives,Deebo Samuel Sr.,receiving/receptions,,2.35,3.42,3.59,3.32,3.26,,
2026_01_SF_LA,post_inactives,Deebo Samuel Sr.,receiving/targets,,3.57,5.19,5.43,5.03,4.92,,
2026_01_SF_LA,post_inactives,Demarcus Robinson,receiving/receiving_td,,0.06,0.08,0.09,0.08,0.09,,
2026_01_SF_LA,post_inactives,Demarcus Robinson,receiving/receiving_yards,,8.41,11.84,13.35,12.55,11.86,,
2026_01_SF_LA,post_inactives,Demarcus Robinson,receiving/receptions,,0.69,0.97,1.12,1.03,0.98,,
2026_01_SF_LA,post_inactives,Demarcus Robinson,receiving/targets,,1.12,1.53,1.78,1.65,1.55,,
2026_01_SF_LA,post_inactives,George Kittle,receiving/receiving_td,,0.21,0.31,0.34,0.33,0.33,,
2026_01_SF_LA,post_inactives,George Kittle,receiving/receiving_yards,33.5,33.83,50.56,55.61,58.96,53.53,,
2026_01_SF_LA,post_inactives,George Kittle,receiving/receptions,3.5,2.62,3.87,4.18,4.46,4.09,,
2026_01_SF_LA,post_inactives,George Kittle,receiving/targets,,3.47,5.12,5.52,5.88,5.4,,
2026_01_SF_LA,post_inactives,Isaac Guerendo,receiving/receiving_td,,0.01,,,,,,
2026_01_SF_LA,post_inactives,Isaac Guerendo,receiving/receiving_yards,,4.26,,,,,,
2026_01_SF_LA,post_inactives,Isaac Guerendo,receiving/receptions,,0.46,,,,,,
2026_01_SF_LA,post_inactives,Isaac Guerendo,receiving/targets,,0.51,,,,,,
2026_01_SF_LA,post_inactives,Isaac Guerendo,rushing/carries,,2.08,,,,,,
2026_01_SF_LA,post_inactives,Isaac Guerendo,rushing/rushing_td,,0.07,,,,,,
2026_01_SF_LA,post_inactives,Jacob Cowing,receiving/receiving_td,,0.02,0.03,0.03,0.03,0.04,,
2026_01_SF_LA,post_inactives,Jacob Cowing,receiving/receiving_yards,,4.35,6.12,6.84,5.9,10.31,,
2026_01_SF_LA,post_inactives,Jacob Cowing,receiving/receptions,,0.25,0.34,0.38,0.33,0.58,,
2026_01_SF_LA,post_inactives,Jacob Cowing,receiving/targets,,0.38,0.53,0.6,0.51,0.88,,
2026_01_SF_LA,post_inactives,Jake Tonges,receiving/receiving_td,,0.03,0.06,0.06,0.07,0.09,,
2026_01_SF_LA,post_inactives,Jake Tonges,receiving/receiving_yards,,5.01,6.91,7.5,8.81,11.2,,
2026_01_SF_LA,post_inactives,Jake Tonges,receiving/receptions,,0.56,0.78,0.83,0.96,1.27,,
2026_01_SF_LA,post_inactives,Jake Tonges,receiving/targets,,0.77,1.06,1.14,1.3,1.77,,
2026_01_SF_LA,post_inactives,Jordan James,receiving/receiving_td,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,Jordan James,receiving/receiving_yards,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,Jordan James,receiving/receptions,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,Jordan James,receiving/targets,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,Jordan James,rushing/carries,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,Jordan James,rushing/rushing_td,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,Jordan Waters,receiving/receiving_td,,0.03,,,,,,
2026_01_SF_LA,post_inactives,Jordan Waters,receiving/receiving_yards,,7.83,,,,,,
2026_01_SF_LA,post_inactives,Jordan Waters,receiving/receptions,,1.03,,,,,,
2026_01_SF_LA,post_inactives,Jordan Waters,receiving/targets,,1.32,,,,,,
2026_01_SF_LA,post_inactives,Jordan Waters,rushing/carries,,3.63,,,,,,
2026_01_SF_LA,post_inactives,Jordan Waters,rushing/rushing_td,,0.11,,,,,,
2026_01_SF_LA,post_inactives,Jordan Watkins,receiving/receiving_td,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,Jordan Watkins,receiving/receiving_yards,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,Jordan Watkins,receiving/receptions,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,Jordan Watkins,receiving/targets,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,Jordan Whittington,receiving/receiving_td,,0.02,0.03,0.03,0.07,0.05,,
2026_01_SF_LA,post_inactives,Jordan Whittington,receiving/receiving_yards,,3.17,5.2,5.0,10.15,7.79,,
2026_01_SF_LA,post_inactives,Jordan Whittington,receiving/receptions,,0.28,0.44,0.43,0.84,0.66,,
2026_01_SF_LA,post_inactives,Jordan Whittington,receiving/targets,,0.4,0.6,0.59,1.12,0.91,,
2026_01_SF_LA,post_inactives,Kaelon Black,receiving/receiving_td,,0.03,0.04,0.02,0.01,0.03,,
2026_01_SF_LA,post_inactives,Kaelon Black,receiving/receiving_yards,,5.47,8.02,5.62,2.9,5.75,,
2026_01_SF_LA,post_inactives,Kaelon Black,receiving/receptions,,0.75,1.14,0.79,0.4,0.81,,
2026_01_SF_LA,post_inactives,Kaelon Black,receiving/targets,,0.95,1.44,0.98,0.52,1.01,,
2026_01_SF_LA,post_inactives,Kaelon Black,rushing/carries,,3.73,4.98,3.07,1.84,3.23,,
2026_01_SF_LA,post_inactives,Kaelon Black,rushing/rushing_td,,0.1,0.14,0.08,0.05,0.08,,
2026_01_SF_LA,post_inactives,KhaDarel Hodge,receiving/receiving_td,,0.02,,,,,,
2026_01_SF_LA,post_inactives,KhaDarel Hodge,receiving/receiving_yards,,3.28,,,,,,
2026_01_SF_LA,post_inactives,KhaDarel Hodge,receiving/receptions,,0.21,,,,,,
2026_01_SF_LA,post_inactives,KhaDarel Hodge,receiving/targets,,0.39,,,,,,
2026_01_SF_LA,post_inactives,Khalil Dinkins,receiving/receiving_td,,0.08,,,,,,
2026_01_SF_LA,post_inactives,Khalil Dinkins,receiving/receiving_yards,,9.38,,,,,,
2026_01_SF_LA,post_inactives,Khalil Dinkins,receiving/receptions,,0.94,,,,,,
2026_01_SF_LA,post_inactives,Khalil Dinkins,receiving/targets,,1.32,,,,,,
2026_01_SF_LA,post_inactives,Konata Mumpfield,receiving/receiving_td,,0.04,0.07,0.07,0.07,0.06,,
2026_01_SF_LA,post_inactives,Konata Mumpfield,receiving/receiving_yards,,5.61,9.03,9.58,9.4,7.96,,
2026_01_SF_LA,post_inactives,Konata Mumpfield,receiving/receptions,,0.58,0.92,0.98,0.96,0.8,,
2026_01_SF_LA,post_inactives,Konata Mumpfield,receiving/targets,,1.23,1.93,2.09,2.03,1.75,,
2026_01_SF_LA,post_inactives,Kurtis Rourke,qb/att,,0.81,0.81,0.81,0.81,0.81,,
2026_01_SF_LA,post_inactives,Kurtis Rourke,qb/cmp,,0.53,0.58,0.57,0.55,0.53,,
2026_01_SF_LA,post_inactives,Kurtis Rourke,qb/db,,0.9,0.9,0.9,0.9,0.9,,
2026_01_SF_LA,post_inactives,Kurtis Rourke,qb/int,,0.02,0.02,0.02,0.02,0.02,,
2026_01_SF_LA,post_inactives,Kurtis Rourke,qb/ptd,,0.04,0.04,0.04,0.04,0.04,,
2026_01_SF_LA,post_inactives,Kurtis Rourke,qb/pyds,,6.09,6.36,6.4,6.41,6.31,,
2026_01_SF_LA,post_inactives,Kurtis Rourke,qb/rtd,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,Kurtis Rourke,qb/rush_opp,,0.08,0.08,0.08,0.08,0.08,,
2026_01_SF_LA,post_inactives,Kurtis Rourke,qb/ryds,,0.42,0.42,0.42,0.42,0.42,,
2026_01_SF_LA,post_inactives,Kurtis Rourke,qb/sacks,,0.05,0.05,0.05,0.05,0.05,,
2026_01_SF_LA,post_inactives,Kurtis Rourke,qb/scr,,0.04,0.04,0.04,0.04,0.04,,
2026_01_SF_LA,post_inactives,Kyle Juszczyk,receiving/receiving_td,,0.03,0.03,0.03,0.05,0.04,,
2026_01_SF_LA,post_inactives,Kyle Juszczyk,receiving/receiving_yards,,6.1,8.83,9.03,11.88,9.97,,
2026_01_SF_LA,post_inactives,Kyle Juszczyk,receiving/receptions,,0.62,0.91,0.92,1.18,1.0,,
2026_01_SF_LA,post_inactives,Kyle Juszczyk,receiving/targets,,0.82,1.2,1.26,1.57,1.35,,
2026_01_SF_LA,post_inactives,Kyle Juszczyk,rushing/carries,,0.69,0.95,1.1,1.92,1.21,,
2026_01_SF_LA,post_inactives,Kyle Juszczyk,rushing/rushing_td,,0.02,0.03,0.03,0.06,0.03,,
2026_01_SF_LA,post_inactives,Kyren Williams,receiving/receiving_td,,0.06,0.08,0.09,0.09,0.07,,
2026_01_SF_LA,post_inactives,Kyren Williams,receiving/receiving_yards,,8.18,12.27,13.05,12.83,11.17,24,OWNER_SUPPLIED_SUMMARY
2026_01_SF_LA,post_inactives,Kyren Williams,receiving/receptions,1.5,1.2,1.82,1.91,1.88,1.67,3,OWNER_SUPPLIED_SUMMARY
2026_01_SF_LA,post_inactives,Kyren Williams,receiving/targets,,1.64,2.48,2.58,2.56,2.25,,
2026_01_SF_LA,post_inactives,Kyren Williams,rushing/carries,13.5,6.68,11.19,11.21,10.99,10.84,11,OWNER_SUPPLIED_SUMMARY
2026_01_SF_LA,post_inactives,Kyren Williams,rushing/rushing_td,,0.22,0.37,0.37,0.36,0.36,,
2026_01_SF_LA,post_inactives,Luke Farrell,receiving/receiving_td,,0.02,0.03,0.03,0.04,0.03,,
2026_01_SF_LA,post_inactives,Luke Farrell,receiving/receiving_yards,,2.47,3.4,3.44,4.19,2.77,,
2026_01_SF_LA,post_inactives,Luke Farrell,receiving/receptions,,0.29,0.39,0.4,0.49,0.33,,
2026_01_SF_LA,post_inactives,Luke Farrell,receiving/targets,,0.39,0.5,0.52,0.62,0.42,,
2026_01_SF_LA,post_inactives,Mac Jones,qb/att,,2.0,2.0,2.0,2.0,2.0,,
2026_01_SF_LA,post_inactives,Mac Jones,qb/cmp,,1.32,1.36,1.35,1.33,1.33,,
2026_01_SF_LA,post_inactives,Mac Jones,qb/db,,2.22,2.22,2.22,2.22,2.22,,
2026_01_SF_LA,post_inactives,Mac Jones,qb/int,,0.05,0.05,0.05,0.05,0.05,,
2026_01_SF_LA,post_inactives,Mac Jones,qb/ptd,,0.08,0.1,0.1,0.09,0.08,,
2026_01_SF_LA,post_inactives,Mac Jones,qb/pyds,,14.95,15.69,15.82,16.23,15.68,,
2026_01_SF_LA,post_inactives,Mac Jones,qb/rtd,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,Mac Jones,qb/rush_opp,,0.16,0.16,0.16,0.16,0.16,,
2026_01_SF_LA,post_inactives,Mac Jones,qb/ryds,,0.64,0.64,0.64,0.64,0.64,,
2026_01_SF_LA,post_inactives,Mac Jones,qb/sacks,,0.14,0.14,0.14,0.14,0.14,,
2026_01_SF_LA,post_inactives,Mac Jones,qb/scr,,0.08,0.08,0.08,0.08,0.08,,
2026_01_SF_LA,post_inactives,Matthew Caldwell,qb/att,,0.7,0.7,0.7,0.7,0.7,,
2026_01_SF_LA,post_inactives,Matthew Caldwell,qb/cmp,,0.43,0.43,0.45,0.43,0.4,,
2026_01_SF_LA,post_inactives,Matthew Caldwell,qb/db,,0.79,0.79,0.79,0.79,0.79,,
2026_01_SF_LA,post_inactives,Matthew Caldwell,qb/int,,0.01,0.01,0.01,0.01,0.01,,
2026_01_SF_LA,post_inactives,Matthew Caldwell,qb/ptd,,0.03,0.04,0.03,0.03,0.03,,
2026_01_SF_LA,post_inactives,Matthew Caldwell,qb/pyds,,4.87,5.18,5.06,5.22,5.15,,
2026_01_SF_LA,post_inactives,Matthew Caldwell,qb/rtd,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,Matthew Caldwell,qb/rush_opp,,0.07,0.07,0.07,0.07,0.07,,
2026_01_SF_LA,post_inactives,Matthew Caldwell,qb/ryds,,0.29,0.29,0.29,0.29,0.29,,
2026_01_SF_LA,post_inactives,Matthew Caldwell,qb/sacks,,0.05,0.05,0.05,0.05,0.05,,
2026_01_SF_LA,post_inactives,Matthew Caldwell,qb/scr,,0.04,0.04,0.04,0.04,0.04,,
2026_01_SF_LA,post_inactives,Matthew Stafford,qb/att,34.5,30.27,30.27,30.27,30.27,30.27,25,OWNER_SUPPLIED_SUMMARY
2026_01_SF_LA,post_inactives,Matthew Stafford,qb/cmp,,19.59,19.58,19.69,19.57,19.47,15,OWNER_SUPPLIED_SUMMARY
2026_01_SF_LA,post_inactives,Matthew Stafford,qb/db,,32.65,32.65,32.65,32.65,32.65,,
2026_01_SF_LA,post_inactives,Matthew Stafford,qb/int,,0.64,0.64,0.64,0.64,0.64,1,OWNER_SUPPLIED_SUMMARY
2026_01_SF_LA,post_inactives,Matthew Stafford,qb/ptd,,1.41,1.42,1.39,1.46,1.42,0,OWNER_SUPPLIED_SUMMARY
2026_01_SF_LA,post_inactives,Matthew Stafford,qb/pyds,260.0,217.08,223.9,223.94,222.74,221.63,155,OWNER_SUPPLIED_SUMMARY
2026_01_SF_LA,post_inactives,Matthew Stafford,qb/rtd,,0.01,0.01,0.01,0.01,0.01,,
2026_01_SF_LA,post_inactives,Matthew Stafford,qb/rush_opp,,1.0,1.0,1.0,1.0,1.0,,
2026_01_SF_LA,post_inactives,Matthew Stafford,qb/ryds,,3.69,3.69,3.69,3.69,3.69,,
2026_01_SF_LA,post_inactives,Matthew Stafford,qb/sacks,,1.8,1.8,1.8,1.8,1.8,,
2026_01_SF_LA,post_inactives,Matthew Stafford,qb/scr,,0.57,0.57,0.57,0.57,0.57,,
2026_01_SF_LA,post_inactives,Max Klare,receiving/receiving_td,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,Max Klare,receiving/receiving_yards,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,Max Klare,receiving/receptions,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,Max Klare,receiving/targets,,0.0,0.0,0.0,0.0,0.0,,
2026_01_SF_LA,post_inactives,Mike Evans,receiving/receiving_td,,0.15,0.23,0.24,0.27,0.23,,
2026_01_SF_LA,post_inactives,Mike Evans,receiving/receiving_yards,,26.64,39.07,40.01,47.86,42.73,,
2026_01_SF_LA,post_inactives,Mike Evans,receiving/receptions,,1.85,2.79,2.87,3.4,3.01,,
2026_01_SF_LA,post_inactives,Mike Evans,receiving/targets,,3.05,4.59,4.71,5.55,4.93,,
2026_01_SF_LA,post_inactives,Puka Nacua,receiving/receiving_td,,0.32,0.53,0.49,0.43,0.41,,
2026_01_SF_LA,post_inactives,Puka Nacua,receiving/receiving_yards,90.5,53.42,88.95,86.31,71.86,71.0,74,OWNER_SUPPLIED_SUMMARY
2026_01_SF_LA,post_inactives,Puka Nacua,receiving/receptions,7.5,4.03,6.65,6.52,5.47,5.44,5,OWNER_SUPPLIED_SUMMARY
2026_01_SF_LA,post_inactives,Puka Nacua,receiving/targets,,5.61,9.29,9.05,7.59,7.56,,
2026_01_SF_LA,post_inactives,Ricky Pearsall,receiving/receiving_td,,0.04,,,,,,
2026_01_SF_LA,post_inactives,Ricky Pearsall,receiving/receiving_yards,,8.79,,,,,,
2026_01_SF_LA,post_inactives,Ricky Pearsall,receiving/receptions,,0.68,,,,,,
2026_01_SF_LA,post_inactives,Ricky Pearsall,receiving/targets,,0.98,,,,,,
2026_01_SF_LA,post_inactives,Rohan Jones,receiving/receiving_td,,0.08,,,,,,
2026_01_SF_LA,post_inactives,Rohan Jones,receiving/receiving_yards,,11.59,,,,,,
2026_01_SF_LA,post_inactives,Rohan Jones,receiving/receptions,,1.08,,,,,,
2026_01_SF_LA,post_inactives,Rohan Jones,receiving/targets,,1.56,,,,,,
2026_01_SF_LA,post_inactives,Ronnie Rivers,receiving/receiving_td,,0.01,0.01,0.01,0.01,0.01,,
2026_01_SF_LA,post_inactives,Ronnie Rivers,receiving/receiving_yards,,0.84,0.92,0.95,1.38,2.4,,
2026_01_SF_LA,post_inactives,Ronnie Rivers,receiving/receptions,,0.12,0.17,0.18,0.23,0.41,,
2026_01_SF_LA,post_inactives,Ronnie Rivers,receiving/targets,,0.14,0.19,0.19,0.25,0.45,,
2026_01_SF_LA,post_inactives,Ronnie Rivers,rushing/carries,,0.49,0.62,0.62,0.98,2.08,,
2026_01_SF_LA,post_inactives,Ronnie Rivers,rushing/rushing_td,,0.01,0.02,0.02,0.02,0.06,,
2026_01_SF_LA,post_inactives,Sincere McCormick,receiving/receiving_td,,0.02,,,,,,
2026_01_SF_LA,post_inactives,Sincere McCormick,receiving/receiving_yards,,2.7,,,,,,
2026_01_SF_LA,post_inactives,Sincere McCormick,receiving/receptions,,0.43,,,,,,
2026_01_SF_LA,post_inactives,Sincere McCormick,receiving/targets,,0.53,,,,,,
2026_01_SF_LA,post_inactives,Sincere McCormick,rushing/carries,,3.04,,,,,,
2026_01_SF_LA,post_inactives,Sincere McCormick,rushing/rushing_td,,0.09,,,,,,
2026_01_SF_LA,post_inactives,Stetson Bennett,qb/att,,1.58,1.58,1.58,1.58,1.58,,
2026_01_SF_LA,post_inactives,Stetson Bennett,qb/cmp,,1.02,1.09,1.0,1.03,0.99,,
2026_01_SF_LA,post_inactives,Stetson Bennett,qb/db,,1.75,1.75,1.75,1.75,1.75,,
2026_01_SF_LA,post_inactives,Stetson Bennett,qb/int,,0.03,0.03,0.03,0.03,0.03,,
2026_01_SF_LA,post_inactives,Stetson Bennett,qb/ptd,,0.06,0.09,0.08,0.07,0.08,,
2026_01_SF_LA,post_inactives,Stetson Bennett,qb/pyds,,11.16,11.64,11.4,11.81,11.64,,
2026_01_SF_LA,post_inactives,Stetson Bennett,qb/rtd,,0.01,0.01,0.01,0.01,0.01,,
2026_01_SF_LA,post_inactives,Stetson Bennett,qb/rush_opp,,0.15,0.15,0.15,0.15,0.15,,
2026_01_SF_LA,post_inactives,Stetson Bennett,qb/ryds,,0.76,0.76,0.76,0.76,0.76,,
2026_01_SF_LA,post_inactives,Stetson Bennett,qb/sacks,,0.09,0.09,0.09,0.09,0.09,,
2026_01_SF_LA,post_inactives,Stetson Bennett,qb/scr,,0.08,0.08,0.08,0.08,0.08,,
2026_01_SF_LA,post_inactives,Terrance Ferguson,receiving/receiving_td,,0.04,0.04,0.04,0.06,0.06,,
2026_01_SF_LA,post_inactives,Terrance Ferguson,receiving/receiving_yards,,6.46,9.38,8.9,12.74,12.25,,
2026_01_SF_LA,post_inactives,Terrance Ferguson,receiving/receptions,,0.34,0.5,0.47,0.69,0.67,,
2026_01_SF_LA,post_inactives,Terrance Ferguson,receiving/targets,,0.69,1.0,0.94,1.38,1.34,,
