market,selection,points,is_main,over,under,price,ts_utc,age_min,flag,over_id,under_id,price_id,player_id,team_id
player_receiving_yards,Davante Adams,99.5,False,325,-525,,2026-09-21T22:56:59+00:00,23.1,,78014-37430-26-38:hard_rock:player_receiving_yards:davante_adams_over_99_5,78014-37430-26-38:hard_rock:player_receiving_yards:davante_adams_under_99_5,,616DA87E3731,
player_receiving_yards,Davante Adams,103.5,False,350,-650,,2026-09-21T23:12:44+00:00,7.4,,78014-37430-26-38:hard_rock:player_receiving_yards:davante_adams_over_103_5,78014-37430-26-38:hard_rock:player_receiving_yards:davante_adams_under_103_5,,616DA87E3731,
player_receiving_yards,Davante Adams,108.5,False,425,-800,,2026-09-21T23:12:44+00:00,7.4,,78014-37430-26-38:hard_rock:player_receiving_yards:davante_adams_over_108_5,78014-37430-26-38:hard_rock:player_receiving_yards:davante_adams_under_108_5,,616DA87E3731,
player_receiving_yards,Davante Adams,113.5,False,500,-1000,,2026-09-21T23:12:44+00:00,7.4,,78014-37430-26-38:hard_rock:player_receiving_yards:davante_adams_over_113_5,78014-37430-26-38:hard_rock:player_receiving_yards:davante_adams_under_113_5,,616DA87E3731,
player_receiving_yards,Devin Singletary,2.5,False,-195,140,,2026-09-21T23:03:29+00:00,16.6,,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_over_2_5,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_under_2_5,,DDCECFDCCA3D,
player_receiving_yards,Devin Singletary,12.5,False,135,-190,,2026-09-21T23:03:29+00:00,16.6,,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_over_12_5,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_under_12_5,,DDCECFDCCA3D,
player_receiving_yards,Devin Singletary,17.5,False,200,-300,,2026-09-21T23:03:29+00:00,16.6,,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_over_17_5,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_under_17_5,,DDCECFDCCA3D,
player_receiving_yards,Devin Singletary,22.5,False,275,-425,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_over_22_5,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_under_22_5,,DDCECFDCCA3D,
player_receiving_yards,Devin Singletary,24.5,False,325,-500,,2026-09-21T23:03:29+00:00,16.6,,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_over_24_5,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_under_24_5,,DDCECFDCCA3D,
player_receiving_yards,Devin Singletary,27.5,False,350,-650,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_over_27_5,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_under_27_5,,DDCECFDCCA3D,
player_receiving_yards,Devin Singletary,32.5,False,475,-950,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_over_32_5,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_under_32_5,,DDCECFDCCA3D,
player_receiving_yards,Devin Singletary,37.5,False,600,-1600,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_over_37_5,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_under_37_5,,DDCECFDCCA3D,
player_receiving_yards,Devin Singletary,39.5,False,650,-2000,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_over_39_5,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_under_39_5,,DDCECFDCCA3D,
player_receiving_yards,Devin Singletary,42.5,False,750,-2500,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_over_42_5,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_under_42_5,,DDCECFDCCA3D,
player_receiving_yards,Devin Singletary,47.5,False,1000,-4000,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_over_47_5,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_under_47_5,,DDCECFDCCA3D,
player_receiving_yards,Devin Singletary,49.5,False,1100,-5000,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_over_49_5,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_under_49_5,,DDCECFDCCA3D,
player_receiving_yards,Devin Singletary,52.5,False,1300,-6000,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_over_52_5,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_under_52_5,,DDCECFDCCA3D,
player_receiving_yards,Devin Singletary,57.5,False,1600,-8000,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_over_57_5,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_under_57_5,,DDCECFDCCA3D,
player_receiving_yards,Devin Singletary,64.5,False,2500,,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:devin_singletary_over_64_5,,,DDCECFDCCA3D,
player_receiving_yards,Isaiah Likely,6.5,False,-7000,1600,,2026-09-21T22:58:29+00:00,21.6,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_6_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_6_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,11.5,False,-2500,800,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_11_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_11_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,16.5,False,-1100,525,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_16_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_16_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,21.5,False,-650,350,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_21_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_21_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,24.5,False,-475,275,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_24_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_24_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,26.5,False,-400,260,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_26_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_26_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,31.5,False,-275,195,,2026-09-21T22:52:44+00:00,27.4,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_31_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_31_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,36.5,False,-200,140,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_36_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_36_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,39.5,False,-170,125,,2026-09-21T22:52:44+00:00,27.4,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_39_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_39_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,41.5,False,-150,110,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_41_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_41_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,49.5,False,100,-135,,2026-09-21T22:58:29+00:00,21.6,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_49_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_49_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,51.5,False,110,-155,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_51_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_51_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,56.5,False,140,-190,,2026-09-21T22:58:29+00:00,21.6,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_56_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_56_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,61.5,False,175,-250,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_61_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_61_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,64.5,False,195,-275,,2026-09-21T22:52:44+00:00,27.4,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_64_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_64_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,66.5,False,220,-325,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_66_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_66_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,71.5,False,260,-425,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_71_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_71_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,76.5,False,325,-525,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_76_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_76_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,79.5,False,350,-600,,2026-09-21T22:47:59+00:00,32.1,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_79_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_79_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,81.5,False,400,-700,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_81_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_81_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,86.5,False,475,-900,,2026-09-21T22:52:44+00:00,27.4,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_86_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_86_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,91.5,False,550,-1300,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_91_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_91_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,96.5,False,650,-1800,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_96_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_96_5,,52ED3346AB9C,
player_receiving_yards,Isaiah Likely,99.5,False,700,-2200,,2026-09-21T22:47:59+00:00,32.1,,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_over_99_5,78014-37430-26-38:hard_rock:player_receiving_yards:isaiah_likely_under_99_5,,52ED3346AB9C,
player_receiving_yards,Konata Mumpfield,2.5,False,-650,375,,2026-09-21T22:58:44+00:00,21.4,,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_over_2_5,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_under_2_5,,08365AC19CE59ADA,
player_receiving_yards,Konata Mumpfield,7.5,False,-325,220,,2026-09-21T22:58:44+00:00,21.4,,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_over_7_5,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_under_7_5,,08365AC19CE59ADA,
player_receiving_yards,Konata Mumpfield,12.5,False,-180,130,,2026-09-21T22:58:44+00:00,21.4,,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_over_12_5,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_under_12_5,,08365AC19CE59ADA,
player_receiving_yards,Konata Mumpfield,22.5,False,130,-185,,2026-09-21T23:18:00+00:00,2.1,,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_over_22_5,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_under_22_5,,08365AC19CE59ADA,
player_receiving_yards,Konata Mumpfield,24.5,False,150,-220,,2026-09-21T23:18:00+00:00,2.1,,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_over_24_5,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_under_24_5,,08365AC19CE59ADA,
player_receiving_yards,Konata Mumpfield,27.5,False,185,-260,,2026-09-21T22:58:44+00:00,21.4,,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_over_27_5,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_under_27_5,,08365AC19CE59ADA,
player_receiving_yards,Konata Mumpfield,32.5,False,250,-400,,2026-09-21T22:58:44+00:00,21.4,,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_over_32_5,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_under_32_5,,08365AC19CE59ADA,
player_receiving_yards,Konata Mumpfield,37.5,False,325,-575,,2026-09-21T22:58:44+00:00,21.4,,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_over_37_5,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_under_37_5,,08365AC19CE59ADA,
player_receiving_yards,Konata Mumpfield,39.5,False,375,-650,,2026-09-21T22:55:44+00:00,24.4,,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_over_39_5,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_under_39_5,,08365AC19CE59ADA,
player_receiving_yards,Konata Mumpfield,42.5,False,450,-850,,2026-09-21T22:58:44+00:00,21.4,,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_over_42_5,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_under_42_5,,08365AC19CE59ADA,
player_receiving_yards,Konata Mumpfield,47.5,False,575,-1300,,2026-09-21T22:58:44+00:00,21.4,,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_over_47_5,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_under_47_5,,08365AC19CE59ADA,
player_receiving_yards,Konata Mumpfield,49.5,False,650,-1600,,2026-09-21T22:55:44+00:00,24.4,,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_over_49_5,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_under_49_5,,08365AC19CE59ADA,
player_receiving_yards,Konata Mumpfield,52.5,False,700,-2200,,2026-09-21T22:58:44+00:00,21.4,,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_over_52_5,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_under_52_5,,08365AC19CE59ADA,
player_receiving_yards,Konata Mumpfield,57.5,False,900,-4000,,2026-09-21T22:58:44+00:00,21.4,,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_over_57_5,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_under_57_5,,08365AC19CE59ADA,
player_receiving_yards,Konata Mumpfield,62.5,False,1300,-6000,,2026-09-21T22:58:44+00:00,21.4,,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_over_62_5,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_under_62_5,,08365AC19CE59ADA,
player_receiving_yards,Konata Mumpfield,64.5,False,1400,-6000,,2026-09-21T22:55:44+00:00,24.4,,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_over_64_5,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_under_64_5,,08365AC19CE59ADA,
player_receiving_yards,Konata Mumpfield,67.5,False,1750,-8000,,2026-09-21T22:58:44+00:00,21.4,,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_over_67_5,78014-37430-26-38:hard_rock:player_receiving_yards:konata_mumpfield_under_67_5,,08365AC19CE59ADA,
player_receiving_yards,Kyren Williams,2.5,False,-550,325,,2026-09-21T22:51:59+00:00,28.1,,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_over_2_5,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_under_2_5,,C3619260E06D,
player_receiving_yards,Kyren Williams,7.5,False,-300,210,,2026-09-21T22:51:59+00:00,28.1,,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_over_7_5,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_under_7_5,,C3619260E06D,
player_receiving_yards,Kyren Williams,12.5,False,-175,125,,2026-09-21T22:51:59+00:00,28.1,,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_over_12_5,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_under_12_5,,C3619260E06D,
player_receiving_yards,Kyren Williams,22.5,False,130,-180,,2026-09-21T22:51:59+00:00,28.1,,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_over_22_5,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_under_22_5,,C3619260E06D,
player_receiving_yards,Kyren Williams,24.5,False,145,-210,,2026-09-21T22:51:59+00:00,28.1,,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_over_24_5,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_under_24_5,,C3619260E06D,
player_receiving_yards,Kyren Williams,27.5,False,180,-260,,2026-09-21T22:51:59+00:00,28.1,,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_over_27_5,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_under_27_5,,C3619260E06D,
player_receiving_yards,Kyren Williams,32.5,False,240,-350,,2026-09-21T22:51:59+00:00,28.1,,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_over_32_5,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_under_32_5,,C3619260E06D,
player_receiving_yards,Kyren Williams,37.5,False,300,-500,,2026-09-21T22:51:59+00:00,28.1,,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_over_37_5,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_under_37_5,,C3619260E06D,
player_receiving_yards,Kyren Williams,39.5,False,350,-575,,2026-09-21T22:51:59+00:00,28.1,,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_over_39_5,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_under_39_5,,C3619260E06D,
player_receiving_yards,Kyren Williams,42.5,False,400,-750,,2026-09-21T22:51:59+00:00,28.1,,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_over_42_5,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_under_42_5,,C3619260E06D,
player_receiving_yards,Kyren Williams,47.5,False,525,-1200,,2026-09-21T22:51:59+00:00,28.1,,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_over_47_5,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_under_47_5,,C3619260E06D,
player_receiving_yards,Kyren Williams,49.5,False,575,-1400,,2026-09-21T22:51:59+00:00,28.1,,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_over_49_5,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_under_49_5,,C3619260E06D,
player_receiving_yards,Kyren Williams,52.5,False,650,-1800,,2026-09-21T22:51:59+00:00,28.1,,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_over_52_5,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_under_52_5,,C3619260E06D,
player_receiving_yards,Kyren Williams,57.5,False,800,-3000,,2026-09-21T22:51:59+00:00,28.1,,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_over_57_5,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_under_57_5,,C3619260E06D,
player_receiving_yards,Kyren Williams,62.5,False,1000,-4000,,2026-09-21T22:51:59+00:00,28.1,,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_over_62_5,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_under_62_5,,C3619260E06D,
player_receiving_yards,Kyren Williams,64.5,False,1200,-5000,,2026-09-21T22:51:59+00:00,28.1,,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_over_64_5,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_under_64_5,,C3619260E06D,
player_receiving_yards,Kyren Williams,67.5,False,1500,-7000,,2026-09-21T22:51:59+00:00,28.1,,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_over_67_5,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_under_67_5,,C3619260E06D,
player_receiving_yards,Kyren Williams,79.5,False,2500,,,2026-09-21T22:51:59+00:00,28.1,,78014-37430-26-38:hard_rock:player_receiving_yards:kyren_williams_over_79_5,,,C3619260E06D,
player_receiving_yards,Malachi Fields,1.5,False,-1600,650,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_1_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_1_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malachi Fields,6.5,False,-800,400,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_6_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_6_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malachi Fields,11.5,False,-425,260,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_11_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_11_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malachi Fields,16.5,False,-240,170,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_16_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_16_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malachi Fields,21.5,False,-165,120,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_21_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_21_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malachi Fields,24.5,False,-135,100,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_24_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_24_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malachi Fields,31.5,False,115,-160,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_31_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_31_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malachi Fields,36.5,False,150,-220,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_36_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_36_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malachi Fields,39.5,False,180,-260,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_39_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_39_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malachi Fields,41.5,False,195,-300,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_41_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_41_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malachi Fields,46.5,False,240,-375,,2026-09-21T22:52:44+00:00,27.4,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_46_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_46_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malachi Fields,49.5,False,300,-450,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_49_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_49_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malachi Fields,51.5,False,325,-500,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_51_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_51_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malachi Fields,56.5,False,375,-650,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_56_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_56_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malachi Fields,61.5,False,450,-950,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_61_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_61_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malachi Fields,64.5,False,525,-1100,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_64_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_64_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malachi Fields,66.5,False,575,-1300,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_66_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_66_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malachi Fields,71.5,False,650,-2000,,2026-09-21T22:52:44+00:00,27.4,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_71_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_71_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malachi Fields,76.5,False,800,-3000,,2026-09-21T22:52:44+00:00,27.4,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_76_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_76_5,,6BAEAE4FEF4BF37C,
player_receiving_yards,Malachi Fields,79.5,False,900,-4000,,2026-09-21T22:24:49+00:00,55.3,,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_over_79_5,78014-37430-26-38:hard_rock:player_receiving_yards:malachi_fields_under_79_5,,6BAEAE4FEF4BF37C,
