season,week,team,arm,team_game,actual_team_targets,pred_team_targets,budget_error,budget_crps
2024,3,SEA,Q8_BUDGET_SHRINK,2024-3-SEA,33,32.9909,-0.0091,1.8763
2024,3,SF,BASELINE,2024-3-SF,30,30.2374,0.2374,1.64786
2024,3,SF,Q8_BUDGET_SHRINK,2024-3-SF,30,31.3953,1.3953,1.64324
2024,3,TB,BASELINE,2024-3-TB,32,28.9526,-3.0474,2.43683
2024,3,TB,Q8_BUDGET_SHRINK,2024-3-TB,32,30.6647,-1.3353,1.94039
2024,3,TEN,BASELINE,2024-3-TEN,34,27.2683,-6.7317,4.23926
2024,3,TEN,Q8_BUDGET_SHRINK,2024-3-TEN,34,29.7071,-4.2929,2.93563
2024,3,WAS,BASELINE,2024-3-WAS,22,30.2143,8.2143,4.92172
2024,3,WAS,Q8_BUDGET_SHRINK,2024-3-WAS,22,31.3821,9.3821,5.68473
2024,4,ARI,BASELINE,2024-4-ARI,22,30.571,8.571,5.17089
2024,4,ARI,Q8_BUDGET_SHRINK,2024-4-ARI,22,31.5849,9.5849,5.88763
2024,4,ATL,BASELINE,2024-4-ATL,34,28.3263,-5.6737,3.59504
2024,4,ATL,Q8_BUDGET_SHRINK,2024-4-ATL,34,30.3087,-3.6913,2.79105
2024,4,BAL,BASELINE,2024-4-BAL,18,27.1933,9.1933,5.1754
2024,4,BAL,Q8_BUDGET_SHRINK,2024-4-BAL,18,29.6645,11.6645,7.50766
2024,4,BUF,BASELINE,2024-4-BUF,27,27.2717,0.2717,1.72237
2024,4,BUF,Q8_BUDGET_SHRINK,2024-4-BUF,27,29.709,2.709,2.04926
2024,4,CAR,BASELINE,2024-4-CAR,40,29.2654,-10.7346,7.59063
2024,4,CAR,Q8_BUDGET_SHRINK,2024-4-CAR,40,30.8426,-9.1574,6.37956
2024,4,CHI,BASELINE,2024-4-CHI,22,32.3411,10.3411,6.13283
2024,4,CHI,Q8_BUDGET_SHRINK,2024-4-CHI,22,32.5914,10.5914,6.26181
2024,4,CIN,BASELINE,2024-4-CIN,30,33.7452,3.7452,2.26107
2024,4,CIN,Q8_BUDGET_SHRINK,2024-4-CIN,30,33.3897,3.3897,2.25335
2024,4,CLE,BASELINE,2024-4-CLE,32,35.621,3.621,2.51511
2024,4,CLE,Q8_BUDGET_SHRINK,2024-4-CLE,32,34.4562,2.4562,2.08376
2024,4,DAL,BASELINE,2024-4-DAL,26,39.3827,13.3827,8.33698
2024,4,DAL,Q8_BUDGET_SHRINK,2024-4-DAL,26,36.595,10.595,6.25286
2024,4,DEN,BASELINE,2024-4-DEN,25,32.811,7.811,4.70479
2024,4,DEN,Q8_BUDGET_SHRINK,2024-4-DEN,25,32.8585,7.8585,4.48816
2024,4,DET,BASELINE,2024-4-DET,18,33.5533,15.5533,11.41499
2024,4,DET,Q8_BUDGET_SHRINK,2024-4-DET,18,33.2806,15.2806,11.15125
2024,4,GB,BASELINE,2024-4-GB,54,26.6529,-27.3471,22.38221
2024,4,GB,Q8_BUDGET_SHRINK,2024-4-GB,54,29.3572,-24.6428,19.86719
2024,4,HOU,BASELINE,2024-4-HOU,39,34.8562,-4.1438,2.62643
2024,4,HOU,Q8_BUDGET_SHRINK,2024-4-HOU,39,34.0214,-4.9786,3.00036
2024,4,IND,BASELINE,2024-4-IND,28,25.8694,-2.1306,2.00482
2024,4,IND,Q8_BUDGET_SHRINK,2024-4-IND,28,28.9118,0.9118,1.91681
2024,4,JAX,BASELINE,2024-4-JAX,32,34.5087,2.5087,2.24956
2024,4,JAX,Q8_BUDGET_SHRINK,2024-4-JAX,32,33.8238,1.8238,1.99931
2024,4,KC,BASELINE,2024-4-KC,28,31.4138,3.4138,2.51993
2024,4,KC,Q8_BUDGET_SHRINK,2024-4-KC,28,32.0641,4.0641,2.60494
2024,4,LA,BASELINE,2024-4-LA,29,30.7463,1.7463,1.97979
2024,4,LA,Q8_BUDGET_SHRINK,2024-4-LA,29,31.6846,2.6846,2.10386
2024,4,LAC,BASELINE,2024-4-LAC,27,29.0599,2.0599,1.9384
2024,4,LAC,Q8_BUDGET_SHRINK,2024-4-LAC,27,30.7257,3.7257,2.26077
2024,4,LV,BASELINE,2024-4-LV,24,33.7414,9.7414,5.94763
2024,4,LV,Q8_BUDGET_SHRINK,2024-4-LV,24,33.3875,9.3875,5.76179
2024,4,MIA,BASELINE,2024-4-MIA,21,32.822,11.822,7.95316
2024,4,MIA,Q8_BUDGET_SHRINK,2024-4-MIA,21,32.8648,11.8648,8.03723
2024,4,MIN,BASELINE,2024-4-MIN,27,29.6065,2.6065,2.00163
2024,4,MIN,Q8_BUDGET_SHRINK,2024-4-MIN,27,31.0365,4.0365,2.31894
2024,4,NE,BASELINE,2024-4-NE,32,26.3906,-5.6094,3.64108
2024,4,NE,Q8_BUDGET_SHRINK,2024-4-NE,32,29.2081,-2.7919,2.39268
2024,4,NO,BASELINE,2024-4-NO,36,26.0796,-9.9204,6.76448
2024,4,NO,Q8_BUDGET_SHRINK,2024-4-NO,36,29.0313,-6.9687,4.52473
2024,4,NYG,BASELINE,2024-4-NYG,38,31.1094,-6.8906,4.10306
2024,4,NYG,Q8_BUDGET_SHRINK,2024-4-NYG,38,31.8911,-6.1089,3.78239
2024,4,NYJ,BASELINE,2024-4-NYJ,41,32.5118,-8.4882,5.39619
2024,4,NYJ,Q8_BUDGET_SHRINK,2024-4-NYJ,41,32.6884,-8.3116,5.19966
2024,4,PHI,BASELINE,2024-4-PHI,29,31.2208,2.2208,2.08804
2024,4,PHI,Q8_BUDGET_SHRINK,2024-4-PHI,29,31.9544,2.9544,2.11059
2024,4,PIT,BASELINE,2024-4-PIT,32,24.874,-7.126,4.56751
2024,4,PIT,Q8_BUDGET_SHRINK,2024-4-PIT,32,28.3458,-3.6542,2.77116
2024,4,SEA,BASELINE,2024-4-SEA,53,33.0348,-19.9652,16.48912
2024,4,SEA,Q8_BUDGET_SHRINK,2024-4-SEA,53,32.9858,-20.0142,16.78584
2024,4,SF,BASELINE,2024-4-SF,26,30.1884,4.1884,2.42548
2024,4,SF,Q8_BUDGET_SHRINK,2024-4-SF,26,31.3674,5.3674,2.85706
2024,4,TB,BASELINE,2024-4-TB,47,29.5812,-17.4188,12.5772
2024,4,TB,Q8_BUDGET_SHRINK,2024-4-TB,47,31.0222,-15.9778,11.41849
2024,4,TEN,BASELINE,2024-4-TEN,18,28.657,10.657,7.1441
2024,4,TEN,Q8_BUDGET_SHRINK,2024-4-TEN,18,30.4967,12.4967,8.78389
2024,4,WAS,BASELINE,2024-4-WAS,30,28.726,-1.274,2.0552
2024,4,WAS,Q8_BUDGET_SHRINK,2024-4-WAS,30,30.5359,0.5359,1.76655
2024,5,ARI,BASELINE,2024-5-ARI,30,28.8028,-1.1972,2.0518
2024,5,ARI,Q8_BUDGET_SHRINK,2024-5-ARI,30,30.5796,0.5796,1.77676
2024,5,ATL,BASELINE,2024-5-ATL,54,29.4968,-24.5032,19.68998
2024,5,ATL,Q8_BUDGET_SHRINK,2024-5-ATL,54,30.9742,-23.0258,18.2654
2024,5,BAL,BASELINE,2024-5-BAL,41,25.2967,-15.7033,10.81463
2024,5,BAL,Q8_BUDGET_SHRINK,2024-5-BAL,41,28.5861,-12.4139,8.05504
2024,5,BUF,BASELINE,2024-5-BUF,29,27.2156,-1.7844,1.96463
2024,5,BUF,Q8_BUDGET_SHRINK,2024-5-BUF,29,29.6772,0.6772,1.78544
2024,5,CAR,BASELINE,2024-5-CAR,33,31.4799,-1.5201,1.85788
2024,5,CAR,Q8_BUDGET_SHRINK,2024-5-CAR,33,32.1017,-0.8983,1.68667
2024,5,CHI,BASELINE,2024-5-CHI,28,30.2077,2.2077,1.95366
2024,5,CHI,Q8_BUDGET_SHRINK,2024-5-CHI,28,31.3784,3.3784,2.25342
2024,5,CIN,BASELINE,2024-5-CIN,39,32.9726,-6.0274,4.04963
2024,5,CIN,Q8_BUDGET_SHRINK,2024-5-CIN,39,32.9504,-6.0496,4.05494
2024,5,CLE,BASELINE,2024-5-CLE,28,34.874,6.874,3.79786
2024,5,CLE,Q8_BUDGET_SHRINK,2024-5-CLE,28,34.0315,6.0315,3.2703
2024,5,DAL,BASELINE,2024-5-DAL,41,36.6218,-4.3782,2.77254
2024,5,DAL,Q8_BUDGET_SHRINK,2024-5-DAL,41,35.0252,-5.9748,3.5815
2024,5,DEN,BASELINE,2024-5-DEN,26,31.1996,5.1996,3.21926
2024,5,DEN,Q8_BUDGET_SHRINK,2024-5-DEN,26,31.9423,5.9423,3.57391
2024,5,GB,BASELINE,2024-5-GB,25,32.2946,7.2946,4.58523
2024,5,GB,Q8_BUDGET_SHRINK,2024-5-GB,25,32.5649,7.5649,4.63447
2024,5,HOU,BASELINE,2024-5-HOU,35,35.7111,0.7111,1.90237
2024,5,HOU,Q8_BUDGET_SHRINK,2024-5-HOU,35,34.5074,-0.4926,1.97111
2024,5,IND,BASELINE,2024-5-IND,45,26.309,-18.691,14.43703
2024,5,IND,Q8_BUDGET_SHRINK,2024-5-IND,45,29.1617,-15.8383,11.76276
2024,5,JAX,BASELINE,2024-5-JAX,34,33.9911,-0.0089,1.69888
2024,5,JAX,Q8_BUDGET_SHRINK,2024-5-JAX,34,33.5295,-0.4705,1.80703
2024,5,KC,BASELINE,2024-5-KC,34,30.7096,-3.2904,2.55344
2024,5,KC,Q8_BUDGET_SHRINK,2024-5-KC,34,31.6637,-2.3363,2.14018
2024,5,LA,BASELINE,2024-5-LA,45,30.386,-14.614,11.27884
2024,5,LA,Q8_BUDGET_SHRINK,2024-5-LA,45,31.4798,-13.5202,10.46244
2024,5,LV,BASELINE,2024-5-LV,36,31.7318,-4.2682,2.9768
2024,5,LV,Q8_BUDGET_SHRINK,2024-5-LV,36,32.2449,-3.7551,2.90419
2024,5,MIA,BASELINE,2024-5-MIA,31,30.3831,-0.6169,1.78851
2024,5,MIA,Q8_BUDGET_SHRINK,2024-5-MIA,31,31.4781,0.4781,1.72962
2024,5,MIN,BASELINE,2024-5-MIN,28,29.0688,1.0688,1.87679
2024,5,MIN,Q8_BUDGET_SHRINK,2024-5-MIN,28,30.7308,2.7308,2.03661
2024,5,NE,BASELINE,2024-5-NE,30,27.5478,-2.4522,2.2628
2024,5,NE,Q8_BUDGET_SHRINK,2024-5-NE,30,29.866,-0.134,1.82978
2024,5,NO,BASELINE,2024-5-NO,32,28.1262,-3.8738,2.58991
2024,5,NO,Q8_BUDGET_SHRINK,2024-5-NO,32,30.1949,-1.8051,1.99282
2024,5,NYG,BASELINE,2024-5-NYG,31,32.5309,1.5309,2.23994
2024,5,NYG,Q8_BUDGET_SHRINK,2024-5-NYG,31,32.6993,1.6993,2.22173
2024,5,NYJ,BASELINE,2024-5-NYJ,51,34.2629,-16.7371,12.16527
2024,5,NYJ,Q8_BUDGET_SHRINK,2024-5-NYJ,51,33.684,-17.316,12.83046
2024,5,PIT,BASELINE,2024-5-PIT,26,26.3441,0.3441,1.94126
2024,5,PIT,Q8_BUDGET_SHRINK,2024-5-PIT,26,29.1816,3.1816,2.42023
2024,5,SEA,BASELINE,2024-5-SEA,39,37.1536,-1.8464,2.29037
2024,5,SEA,Q8_BUDGET_SHRINK,2024-5-SEA,39,35.3276,-3.6724,2.87524
2024,5,SF,BASELINE,2024-5-SF,32,29.3244,-2.6756,2.4532
2024,5,SF,Q8_BUDGET_SHRINK,2024-5-SF,32,30.8761,-1.1239,2.04704
2024,5,TB,BASELINE,2024-5-TB,24,33.1747,9.1747,5.63237
2024,5,TB,Q8_BUDGET_SHRINK,2024-5-TB,24,33.0653,9.0653,5.63574
2024,5,WAS,BASELINE,2024-5-WAS,27,28.9888,1.9888,1.88033
2024,5,WAS,Q8_BUDGET_SHRINK,2024-5-WAS,27,30.6853,3.6853,2.11758
2024,6,ARI,BASELINE,2024-6-ARI,32,29.0498,-2.9502,2.21556
2024,6,ARI,Q8_BUDGET_SHRINK,2024-6-ARI,32,30.72,-1.28,1.82222
2024,6,ATL,BASELINE,2024-6-ATL,29,34.5518,5.5518,3.30001
2024,6,ATL,Q8_BUDGET_SHRINK,2024-6-ATL,29,33.8483,4.8483,2.89753
2024,6,BAL,BASELINE,2024-6-BAL,25,28.5363,3.5363,2.31035
2024,6,BAL,Q8_BUDGET_SHRINK,2024-6-BAL,25,30.4281,5.4281,3.09836
2024,6,BUF,BASELINE,2024-6-BUF,23,27.5837,4.5837,2.5905
2024,6,BUF,Q8_BUDGET_SHRINK,2024-6-BUF,23,29.8865,6.8865,3.69296
2024,6,CAR,BASELINE,2024-6-CAR,37,31.7935,-5.2065,3.21288
2024,6,CAR,Q8_BUDGET_SHRINK,2024-6-CAR,37,32.28,-4.72,3.04495
2024,6,CHI,BASELINE,2024-6-CHI,26,29.7523,3.7523,2.38517
2024,6,CHI,Q8_BUDGET_SHRINK,2024-6-CHI,26,31.1194,5.1194,2.80255
2024,6,CIN,BASELINE,2024-6-CIN,23,34.2161,11.2161,7.40552
2024,6,CIN,Q8_BUDGET_SHRINK,2024-6-CIN,23,33.6574,10.6574,6.91156
2024,6,CLE,BASELINE,2024-6-CLE,23,33.4559,10.4559,6.52327
2024,6,CLE,Q8_BUDGET_SHRINK,2024-6-CLE,23,33.2252,10.2252,6.37163
2024,6,DAL,BASELINE,2024-6-DAL,43,37.525,-5.475,3.51512
2024,6,DAL,Q8_BUDGET_SHRINK,2024-6-DAL,43,35.5388,-7.4612,4.73193
2024,6,DEN,BASELINE,2024-6-DEN,32,30.1269,-1.8731,2.0777
2024,6,DEN,Q8_BUDGET_SHRINK,2024-6-DEN,32,31.3324,-0.6676,1.90174
2024,6,DET,BASELINE,2024-6-DET,26,30.551,4.551,2.74675
2024,6,DET,Q8_BUDGET_SHRINK,2024-6-DET,26,31.5736,5.5736,3.23699
2024,6,GB,BASELINE,2024-6-GB,31,30.7897,-0.2103,1.64151
2024,6,GB,Q8_BUDGET_SHRINK,2024-6-GB,31,31.7093,0.7093,1.66468
2024,6,HOU,BASELINE,2024-6-HOU,31,35.5644,4.5644,2.5211
2024,6,HOU,Q8_BUDGET_SHRINK,2024-6-HOU,31,34.424,3.424,2.04116
2024,6,IND,BASELINE,2024-6-IND,36,30.1649,-5.8351,3.45795
2024,6,IND,Q8_BUDGET_SHRINK,2024-6-IND,36,31.354,-4.646,3.01493
2024,6,JAX,BASELINE,2024-6-JAX,35,33.993,-1.007,1.79981
2024,6,JAX,Q8_BUDGET_SHRINK,2024-6-JAX,35,33.5306,-1.4694,1.84263
2024,6,LAC,BASELINE,2024-6-LAC,31,28.6349,-2.3651,1.92546
2024,6,LAC,Q8_BUDGET_SHRINK,2024-6-LAC,31,30.4841,-0.5159,1.54479
2024,6,LV,BASELINE,2024-6-LV,37,32.6123,-4.3877,2.60612
2024,6,LV,Q8_BUDGET_SHRINK,2024-6-LV,37,32.7456,-4.2544,2.53738
2024,6,NE,BASELINE,2024-6-NE,31,28.0537,-2.9463,2.59705
2024,6,NE,Q8_BUDGET_SHRINK,2024-6-NE,31,30.1537,-0.8463,1.98373
2024,6,NO,BASELINE,2024-6-NO,38,28.9254,-9.0746,5.98693
2024,6,NO,Q8_BUDGET_SHRINK,2024-6-NO,38,30.6493,-7.3507,4.78949
2024,6,NYG,BASELINE,2024-6-NYG,36,32.2151,-3.7849,2.56719
2024,6,NYG,Q8_BUDGET_SHRINK,2024-6-NYG,36,32.5197,-3.4803,2.50704
2024,6,NYJ,BASELINE,2024-6-NYJ,34,37.7157,3.7157,2.40738
2024,6,NYJ,Q8_BUDGET_SHRINK,2024-6-NYJ,34,35.6472,1.6472,1.77483
2024,6,PHI,BASELINE,2024-6-PHI,24,30.7627,6.7627,4.37906
2024,6,PHI,Q8_BUDGET_SHRINK,2024-6-PHI,24,31.6939,7.6939,5.03083
2024,6,PIT,BASELINE,2024-6-PIT,23,26.2731,3.2731,2.04514
2024,6,PIT,Q8_BUDGET_SHRINK,2024-6-PIT,23,29.1413,6.1413,2.93957
2024,6,SEA,BASELINE,2024-6-SEA,48,37.5346,-10.4654,7.39179
2024,6,SEA,Q8_BUDGET_SHRINK,2024-6-SEA,48,35.5442,-12.4558,9.41404
2024,6,SF,BASELINE,2024-6-SF,27,29.8763,2.8763,2.24894
2024,6,SF,Q8_BUDGET_SHRINK,2024-6-SF,27,31.19,4.19,2.7723
2024,6,TB,BASELINE,2024-6-TB,36,31.282,-4.718,3.26998
2024,6,TB,Q8_BUDGET_SHRINK,2024-6-TB,36,31.9892,-4.0108,2.94088
2024,6,TEN,BASELINE,2024-6-TEN,27,26.4585,-0.5415,1.96853
2024,6,TEN,Q8_BUDGET_SHRINK,2024-6-TEN,27,29.2467,2.2467,1.81097
2024,6,WAS,BASELINE,2024-6-WAS,33,28.5785,-4.4215,3.12433
2024,6,WAS,Q8_BUDGET_SHRINK,2024-6-WAS,33,30.4521,-2.5479,2.34166
2024,7,ARI,BASELINE,2024-7-ARI,25,29.6584,4.6584,2.68946
2024,7,ARI,Q8_BUDGET_SHRINK,2024-7-ARI,25,31.0661,6.0661,3.29294
2024,7,ATL,BASELINE,2024-7-ATL,36,33.4065,-2.5935,2.29759
2024,7,ATL,Q8_BUDGET_SHRINK,2024-7-ATL,36,33.1971,-2.8029,2.46821
2024,7,BAL,BASELINE,2024-7-BAL,21,27.8068,6.8068,3.75334
2024,7,BAL,Q8_BUDGET_SHRINK,2024-7-BAL,21,30.0133,9.0133,5.25036
2024,7,BUF,BASELINE,2024-7-BUF,32,26.6381,-5.3619,3.3836
2024,7,BUF,Q8_BUDGET_SHRINK,2024-7-BUF,32,29.3488,-2.6512,2.35024
2024,7,CAR,BASELINE,2024-7-CAR,17,32.8676,15.8676,11.03503
2024,7,CAR,Q8_BUDGET_SHRINK,2024-7-CAR,17,32.8907,15.8907,11.06843
2024,7,CIN,BASELINE,2024-7-CIN,24,31.9022,7.9022,4.52442
2024,7,CIN,Q8_BUDGET_SHRINK,2024-7-CIN,24,32.3418,8.3418,4.85936
2024,7,CLE,BASELINE,2024-7-CLE,48,31.2988,-16.7012,12.31789
2024,7,CLE,Q8_BUDGET_SHRINK,2024-7-CLE,48,31.9988,-16.0012,11.75107
2024,7,DEN,BASELINE,2024-7-DEN,25,30.5133,5.5133,3.33098
2024,7,DEN,Q8_BUDGET_SHRINK,2024-7-DEN,25,31.5521,6.5521,3.76889
2024,7,DET,BASELINE,2024-7-DET,25,29.8184,4.8184,2.84336
2024,7,DET,Q8_BUDGET_SHRINK,2024-7-DET,25,31.157,6.157,3.40747
2024,7,GB,BASELINE,2024-7-GB,33,30.8331,-2.1669,2.10718
2024,7,GB,Q8_BUDGET_SHRINK,2024-7-GB,33,31.7339,-1.2661,1.91804
2024,7,HOU,BASELINE,2024-7-HOU,19,34.6228,15.6228,11.44013
2024,7,HOU,Q8_BUDGET_SHRINK,2024-7-HOU,19,33.8886,14.8886,10.92644
2024,7,IND,BASELINE,2024-7-IND,22,31.3687,9.3687,5.72953
2024,7,IND,Q8_BUDGET_SHRINK,2024-7-IND,22,32.0385,10.0385,6.25193
2024,7,JAX,BASELINE,2024-7-JAX,20,34.2007,14.2007,9.02562
2024,7,JAX,Q8_BUDGET_SHRINK,2024-7-JAX,20,33.6487,13.6487,8.58081
2024,7,KC,BASELINE,2024-7-KC,25,31.3884,6.3884,3.83534
2024,7,KC,Q8_BUDGET_SHRINK,2024-7-KC,25,32.0497,7.0497,4.21811
2024,7,LA,BASELINE,2024-7-LA,22,33.4009,11.4009,7.36757
2024,7,LA,Q8_BUDGET_SHRINK,2024-7-LA,22,33.1939,11.1939,7.49309
2024,7,LAC,BASELINE,2024-7-LAC,37,29.1228,-7.8772,5.26174
2024,7,LAC,Q8_BUDGET_SHRINK,2024-7-LAC,37,30.7615,-6.2385,4.19918
2024,7,LV,BASELINE,2024-7-LV,35,33.5175,-1.4825,2.0348
2024,7,LV,Q8_BUDGET_SHRINK,2024-7-LV,35,33.2602,-1.7398,2.03654
2024,7,MIA,BASELINE,2024-7-MIA,22,30.5104,8.5104,4.66988
2024,7,MIA,Q8_BUDGET_SHRINK,2024-7-MIA,22,31.5505,9.5505,5.51381
2024,7,MIN,BASELINE,2024-7-MIN,26,28.8483,2.8483,2.14939
2024,7,MIN,Q8_BUDGET_SHRINK,2024-7-MIN,26,30.6054,4.6054,2.68467
2024,7,NE,BASELINE,2024-7-NE,36,28.6615,-7.3385,4.43241
2024,7,NE,Q8_BUDGET_SHRINK,2024-7-NE,36,30.4993,-5.5007,3.27968
2024,7,NO,BASELINE,2024-7-NO,39,30.7975,-8.2025,5.09993
2024,7,NO,Q8_BUDGET_SHRINK,2024-7-NO,39,31.7137,-7.2863,4.50406
2024,7,NYG,BASELINE,2024-7-NYG,27,32.9959,5.9959,3.25289
2024,7,NYG,Q8_BUDGET_SHRINK,2024-7-NYG,27,32.9637,5.9637,3.25873
2024,7,NYJ,BASELINE,2024-7-NYJ,39,36.9492,-2.0508,2.18697
2024,7,NYJ,Q8_BUDGET_SHRINK,2024-7-NYJ,39,35.2114,-3.7886,2.77736
2024,7,PHI,BASELINE,2024-7-PHI,14,29.3675,15.3675,10.85762
2024,7,PHI,Q8_BUDGET_SHRINK,2024-7-PHI,14,30.9007,16.9007,12.47389
2024,7,PIT,BASELINE,2024-7-PIT,27,25.5978,-1.4022,2.09633
2024,7,PIT,Q8_BUDGET_SHRINK,2024-7-PIT,27,28.7574,1.7574,1.8503
2024,7,SEA,BASELINE,2024-7-SEA,28,39.6936,11.6936,7.24721
2024,7,SEA,Q8_BUDGET_SHRINK,2024-7-SEA,28,36.7717,8.7717,4.95116
2024,7,SF,BASELINE,2024-7-SF,31,29.283,-1.717,1.9321
2024,7,SF,Q8_BUDGET_SHRINK,2024-7-SF,31,30.8526,-0.1474,1.77093
2024,7,TB,BASELINE,2024-7-TB,45,32.2553,-12.7447,8.72839
2024,7,TB,Q8_BUDGET_SHRINK,2024-7-TB,45,32.5426,-12.4574,8.47916
2024,7,TEN,BASELINE,2024-7-TEN,38,26.5702,-11.4298,7.48393
2024,7,TEN,Q8_BUDGET_SHRINK,2024-7-TEN,38,29.3102,-8.6898,5.34366
2024,7,WAS,BASELINE,2024-7-WAS,25,29.4907,4.4907,2.62447
2024,7,WAS,Q8_BUDGET_SHRINK,2024-7-WAS,25,30.9707,5.9707,3.22443
2024,8,ARI,BASELINE,2024-8-ARI,33,28.6974,-4.3026,2.98607
2024,8,ARI,Q8_BUDGET_SHRINK,2024-8-ARI,33,30.5197,-2.4803,2.36242
2024,8,ATL,BASELINE,2024-8-ATL,28,33.9415,5.9415,3.17501
2024,8,ATL,Q8_BUDGET_SHRINK,2024-8-ATL,28,33.5013,5.5013,2.92754
2024,8,BAL,BASELINE,2024-8-BAL,35,26.4025,-8.5975,5.28011
2024,8,BAL,Q8_BUDGET_SHRINK,2024-8-BAL,35,29.2149,-5.7851,3.57587
2024,8,BUF,BASELINE,2024-8-BUF,32,27.7443,-4.2557,2.83243
2024,8,BUF,Q8_BUDGET_SHRINK,2024-8-BUF,32,29.9777,-2.0223,2.14394
2024,8,CAR,BASELINE,2024-8-CAR,34,29.5941,-4.4059,2.61358
2024,8,CAR,Q8_BUDGET_SHRINK,2024-8-CAR,34,31.0295,-2.9705,2.23664
2024,8,CHI,BASELINE,2024-8-CHI,21,28.9782,7.9782,4.48267
2024,8,CHI,Q8_BUDGET_SHRINK,2024-8-CHI,21,30.6793,9.6793,5.57589
2024,8,CIN,BASELINE,2024-8-CIN,36,30.272,-5.728,3.84603
2024,8,CIN,Q8_BUDGET_SHRINK,2024-8-CIN,36,31.4149,-4.5851,3.34141
2024,8,CLE,BASELINE,2024-8-CLE,41,34.7443,-6.2557,4.21209
2024,8,CLE,Q8_BUDGET_SHRINK,2024-8-CLE,41,33.9577,-7.0423,4.79657
2024,8,DAL,BASELINE,2024-8-DAL,37,38.6545,1.6545,2.00526
2024,8,DAL,Q8_BUDGET_SHRINK,2024-8-DAL,37,36.181,-0.819,1.92684
2024,8,DEN,BASELINE,2024-8-DEN,38,29.3759,-8.6241,5.4417
2024,8,DEN,Q8_BUDGET_SHRINK,2024-8-DEN,38,30.9054,-7.0946,4.40932
2024,8,DET,BASELINE,2024-8-DET,18,28.8244,10.8244,6.64334
2024,8,DET,Q8_BUDGET_SHRINK,2024-8-DET,18,30.5919,12.5919,8.47154
2024,8,GB,BASELINE,2024-8-GB,27,31.2801,4.2801,3.05043
2024,8,GB,Q8_BUDGET_SHRINK,2024-8-GB,27,31.9881,4.9881,3.32479
2024,8,HOU,BASELINE,2024-8-HOU,36,31.3998,-4.6002,2.91055
2024,8,HOU,Q8_BUDGET_SHRINK,2024-8-HOU,36,32.0562,-3.9438,2.70694
2024,8,IND,BASELINE,2024-8-IND,31,29.4359,-1.5641,2.20909
2024,8,IND,Q8_BUDGET_SHRINK,2024-8-IND,31,30.9396,-0.0604,1.94759
2024,8,JAX,BASELINE,2024-8-JAX,30,31.2711,1.2711,1.99546
2024,8,JAX,Q8_BUDGET_SHRINK,2024-8-JAX,30,31.983,1.983,2.03348
2024,8,KC,BASELINE,2024-8-KC,35,30.0705,-4.9295,3.10531
2024,8,KC,Q8_BUDGET_SHRINK,2024-8-KC,35,31.3003,-3.6997,2.58263
2024,8,LA,BASELINE,2024-8-LA,34,31.0489,-2.9511,2.34196
2024,8,LA,Q8_BUDGET_SHRINK,2024-8-LA,34,31.8566,-2.1434,2.13069
2024,8,LAC,BASELINE,2024-8-LAC,30,30.7479,0.7479,1.72974
2024,8,LAC,Q8_BUDGET_SHRINK,2024-8-LAC,30,31.6855,1.6855,1.7929
2024,8,LV,BASELINE,2024-8-LV,27,33.8233,6.8233,4.09382
2024,8,LV,Q8_BUDGET_SHRINK,2024-8-LV,27,33.4341,6.4341,3.75501
2024,8,MIA,BASELINE,2024-8-MIA,38,28.7547,-9.2453,6.05881
2024,8,MIA,Q8_BUDGET_SHRINK,2024-8-MIA,38,30.5522,-7.4478,4.59658
2024,8,MIN,BASELINE,2024-8-MIN,23,28.2607,5.2607,2.89283
2024,8,MIN,Q8_BUDGET_SHRINK,2024-8-MIN,23,30.2714,7.2714,3.97761
2024,8,NE,BASELINE,2024-8-NE,29,30.1754,1.1754,1.94899
2024,8,NE,Q8_BUDGET_SHRINK,2024-8-NE,29,31.36,2.36,2.02573
2024,8,NO,BASELINE,2024-8-NO,38,32.4896,-5.5104,3.30239
2024,8,NO,Q8_BUDGET_SHRINK,2024-8-NO,38,32.6758,-5.3242,3.26043
2024,8,NYG,BASELINE,2024-8-NYG,37,31.759,-5.241,3.27167
2024,8,NYG,Q8_BUDGET_SHRINK,2024-8-NYG,37,32.2604,-4.7396,3.03096
2024,8,NYJ,BASELINE,2024-8-NYJ,25,37.3723,12.3723,8.04941
2024,8,NYJ,Q8_BUDGET_SHRINK,2024-8-NYJ,25,35.4519,10.4519,6.53174
2024,8,PHI,BASELINE,2024-8-PHI,19,26.1972,7.1972,3.90041
2024,8,PHI,Q8_BUDGET_SHRINK,2024-8-PHI,19,29.0981,10.0981,5.91681
2024,8,PIT,BASELINE,2024-8-PIT,27,25.8871,-1.1129,1.8784
2024,8,PIT,Q8_BUDGET_SHRINK,2024-8-PIT,27,28.9218,1.9218,1.88715
2024,8,SEA,BASELINE,2024-8-SEA,27,37.2812,10.2812,6.40452
2024,8,SEA,Q8_BUDGET_SHRINK,2024-8-SEA,27,35.4001,8.4001,4.93583
2024,8,SF,BASELINE,2024-8-SF,25,29.6372,4.6372,2.55342
2024,8,SF,Q8_BUDGET_SHRINK,2024-8-SF,25,31.054,6.054,3.14078
2024,8,TB,BASELINE,2024-8-TB,46,34.8845,-11.1155,7.41441
2024,8,TB,Q8_BUDGET_SHRINK,2024-8-TB,46,34.0375,-11.9625,8.21022
