retrieved_at_utc,book,game_id,game,away_team,home_team,kickoff_utc,player,displayed_selection,team,opponent,position,market,market_id,market_class,is_main_line,line,over_price,under_price,selection_price,market_status,book_line_timestamp_utc,odds_id_over,odds_id_under,source_url,source_endpoint,evidence_type,raw_file
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Emmett Johnson,Emmett Johnson,KC,IND,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,49.5,700,-2000,,open_two_sided,2026-09-20T16:35:33.717468Z,40716-13602-26-37:hard_rock:player_rushing_yards:emmett_johnson_over_49_5,40716-13602-26-37:hard_rock:player_rushing_yards:emmett_johnson_under_49_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2445420475434795416,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Emmett Johnson,Emmett Johnson,KC,IND,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,52.5,800,-2500,,open_two_sided,2026-09-20T16:35:33.717468Z,40716-13602-26-37:hard_rock:player_rushing_yards:emmett_johnson_over_52_5,40716-13602-26-37:hard_rock:player_rushing_yards:emmett_johnson_under_52_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/642313770764468632,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Emmett Johnson,Emmett Johnson,KC,IND,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,57.5,1000,-4000,,open_two_sided,2026-09-20T16:35:33.717468Z,40716-13602-26-37:hard_rock:player_rushing_yards:emmett_johnson_over_57_5,40716-13602-26-37:hard_rock:player_rushing_yards:emmett_johnson_under_57_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2230114114389279128,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Emmett Johnson,Emmett Johnson,KC,IND,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,62.5,1300,-6000,,open_two_sided,2026-09-20T16:35:33.717468Z,40716-13602-26-37:hard_rock:player_rushing_yards:emmett_johnson_over_62_5,40716-13602-26-37:hard_rock:player_rushing_yards:emmett_johnson_under_62_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8156569749032141208,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Emmett Johnson,Emmett Johnson,KC,IND,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,64.5,1400,-7000,,open_two_sided,2026-09-20T16:35:33.717468Z,40716-13602-26-37:hard_rock:player_rushing_yards:emmett_johnson_over_64_5,40716-13602-26-37:hard_rock:player_rushing_yards:emmett_johnson_under_64_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8035003339513135513,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Emmett Johnson,Emmett Johnson,KC,IND,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,67.5,1750,-8000,,open_two_sided,2026-09-20T16:35:33.717468Z,40716-13602-26-37:hard_rock:player_rushing_yards:emmett_johnson_over_67_5,40716-13602-26-37:hard_rock:player_rushing_yards:emmett_johnson_under_67_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5646375906726511000,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Emmett Johnson,Emmett Johnson,KC,IND,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,79.5,3000,,,open_one_sided_over,2026-09-20T08:38:21.296150Z,40716-13602-26-37:hard_rock:player_rushing_yards:emmett_johnson_over_79_5,,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/4548470628931469744,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,24.5,,2500,,open_one_sided_under,2026-09-20T16:35:33.717468Z,,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_24_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/322582245279924633,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,30.5,-7000,1400,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_30_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_30_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1126080288536002982,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,35.5,-4000,900,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_35_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_35_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1776350885333565865,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,39.5,-2000,700,,open_two_sided,2026-09-20T16:29:00.523956Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_39_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_39_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2933161658115293586,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,40.5,-1800,650,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_40_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_40_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8776915031104291241,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,45.5,-950,475,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_45_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_45_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1214526831819096489,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,49.5,-700,375,,open_two_sided,2026-09-20T16:35:33.717468Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_49_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_49_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5547641979292221842,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,50.5,-600,350,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_50_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_50_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/6838115391521292713,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,55.5,-425,275,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_55_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_55_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/6127954025280307625,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,60.5,-325,210,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_60_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_60_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/655799003048444329,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,64.5,-250,175,,open_two_sided,2026-09-20T21:42:43.871632Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_64_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_64_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3799119423965626770,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,65.5,-240,165,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_65_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_65_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/7448634616006705577,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,70.5,-185,130,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_70_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_70_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8340065867249353129,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,75.5,-145,105,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_75_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_75_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/7377702921875620265,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,79.5,-125,-110,,open_two_sided,2026-09-20T15:49:36.754796Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_79_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_79_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1352398188908249490,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,True,80.5,-115,-115,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_80_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_80_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1977605493681684905,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,85.5,105,-145,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_85_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_85_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3160644820796572073,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,90.5,125,-175,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_90_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_90_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/622022005843165609,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,95.5,150,-220,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_95_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_95_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5083681861683773865,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,99.5,175,-250,,open_two_sided,2026-09-20T15:49:36.754796Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_99_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_99_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/4006144269336314258,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,100.5,180,-260,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_100_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_100_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/568823235244851625,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,105.5,210,-325,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_105_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_105_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5127591958050636201,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,110.5,250,-400,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_110_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_110_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3427483098718273961,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,115.5,300,-475,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_115_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_115_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/9079500631068246441,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,120.5,350,-575,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_120_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_120_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2823578536185561513,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,125.5,400,-700,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_125_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_125_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/637080917097185705,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Jonathan Taylor,Jonathan Taylor,IND,KC,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,130.5,450,-900,,open_two_sided,2026-09-20T21:49:43.946711Z,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_over_130_5,40716-13602-26-37:hard_rock:player_rushing_yards:jonathan_taylor_under_130_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1942984071546274217,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Kenneth Walker III,Kenneth Walker III,KC,IND,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,24.5,,2000,,open_one_sided_under,2026-09-20T08:36:21.091970Z,,40716-13602-26-37:hard_rock:player_rushing_yards:kenneth_walker_iii_under_24_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/4373077503120638356,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Kenneth Walker III,Kenneth Walker III,KC,IND,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,34.5,-3000,900,,open_two_sided,2026-09-20T18:40:01.285421Z,40716-13602-26-37:hard_rock:player_rushing_yards:kenneth_walker_iii_over_34_5,40716-13602-26-37:hard_rock:player_rushing_yards:kenneth_walker_iii_under_34_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/4068830636918571436,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Kenneth Walker III,Kenneth Walker III,KC,IND,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,39.5,-1800,650,,open_two_sided,2026-09-20T16:35:33.717468Z,40716-13602-26-37:hard_rock:player_rushing_yards:kenneth_walker_iii_over_39_5,40716-13602-26-37:hard_rock:player_rushing_yards:kenneth_walker_iii_under_39_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/7816712736942981524,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Kenneth Walker III,Kenneth Walker III,KC,IND,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,44.5,-1100,500,,open_two_sided,2026-09-20T18:40:01.285421Z,40716-13602-26-37:hard_rock:player_rushing_yards:kenneth_walker_iii_over_44_5,40716-13602-26-37:hard_rock:player_rushing_yards:kenneth_walker_iii_under_44_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3758082262630007212,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
2026-09-20T22:52:15Z,Hard Rock Bet,202609217572D919,IND@KC,IND,KC,2026-09-21T00:20:00Z,Kenneth Walker III,Kenneth Walker III,KC,IND,RB,Player Rushing Yards,player_rushing_yards,player_prop,False,49.5,-700,400,,open_two_sided,2026-09-20T16:35:33.717468Z,40716-13602-26-37:hard_rock:player_rushing_yards:kenneth_walker_iii_over_49_5,40716-13602-26-37:hard_rock:player_rushing_yards:kenneth_walker_iii_under_49_5,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/6466899486127030676,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609217572D919&sportsbook=Hard Rock&market=player_rushing_yards,structured_json_api_response,raw/IND_at_KC__g2.json
