game,market,player,displayed_selection,team,position,line_0452Z,over_0452Z,under_0452Z,line_1635Z,over_1635Z,under_1635Z,selection_price_0452Z,selection_price_1635Z,market_status_1635Z,book_line_timestamp_1635Z,retrieved_0452Z,retrieved_1635Z,delta_status
CLE@TB,Player Longest Reception,Jerry Jeudy,Jerry Jeudy,CLE,WR,15.5,-120,-110,16.5,-110,-120,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:16Z,2026-09-20T16:35:47Z,"CHANGED(line,over_price,under_price)"
CLE@TB,Player Longest Reception,Kevin Concepcion,Kevin Concepcion,CLE,WR,16.5,-115,-115,16.5,-125,-105,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:16Z,2026-09-20T16:35:47Z,"CHANGED(over_price,under_price)"
CLE@TB,Player Longest Rush,Bucky Irving,Bucky Irving,TB,RB,15.5,-110,-120,15.5,-110,-120,,,open_two_sided,2026-09-20T16:35:04.408972Z,2026-09-20T04:52:16Z,2026-09-20T16:35:47Z,UNCHANGED
CLE@TB,Player Longest Rush,Quinshon Judkins,Quinshon Judkins,CLE,RB,12.5,-105,-125,11.5,-130,100,,,open_two_sided,2026-09-20T16:21:49.414157Z,2026-09-20T04:52:16Z,2026-09-20T16:35:47Z,"CHANGED(line,over_price,under_price)"
CLE@TB,Player Passing Attempts,Baker Mayfield,Baker Mayfield,TB,QB,28.5,-105,-125,28.5,-110,-120,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:06Z,2026-09-20T16:35:32Z,"CHANGED(over_price,under_price)"
CLE@TB,Player Passing Attempts,Deshaun Watson,Deshaun Watson,CLE,QB,28.5,-120,-110,28.5,-120,-110,,,open_two_sided,2026-09-20T12:44:48.040456Z,2026-09-20T04:52:06Z,2026-09-20T16:35:32Z,UNCHANGED
CLE@TB,Player Passing Completions,Baker Mayfield,Baker Mayfield,TB,QB,18.5,-120,-110,18.5,-120,-110,,,open_two_sided,2026-09-18T13:39:15.362472Z,2026-09-20T04:52:06Z,2026-09-20T16:35:32Z,UNCHANGED
CLE@TB,Player Passing Completions,Deshaun Watson,Deshaun Watson,CLE,QB,16.5,-125,-105,,,,,,NOT_RETURNED,,2026-09-20T04:52:06Z,,REMOVED_SINCE_0452Z
CLE@TB,Player Passing Touchdowns,Baker Mayfield,Baker Mayfield,TB,QB,1.5,-125,-105,1.5,-125,-105,,,open_two_sided,2026-09-20T16:09:48.743018Z,2026-09-20T04:52:06Z,2026-09-20T16:35:32Z,UNCHANGED
CLE@TB,Player Passing Touchdowns,Deshaun Watson,Deshaun Watson,CLE,QB,0.5,-210,155,0.5,-195,150,,,open_two_sided,2026-09-20T15:56:30.552365Z,2026-09-20T04:52:06Z,2026-09-20T16:35:32Z,"CHANGED(over_price,under_price)"
CLE@TB,Player Passing Yards,Baker Mayfield,Baker Mayfield,TB,QB,216.5,-115,-115,,,,,,NOT_RETURNED,,2026-09-20T04:52:06Z,,REMOVED_SINCE_0452Z
CLE@TB,Player Passing Yards,Deshaun Watson,Deshaun Watson,CLE,QB,174.5,-115,-115,172.5,-115,-115,,,open_two_sided,2026-09-20T08:42:01.134796Z,2026-09-20T04:52:06Z,2026-09-20T16:35:32Z,CHANGED(line)
CLE@TB,Player Receiving Yards,Bucky Irving,Bucky Irving,TB,RB,16.5,-115,-115,17.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,CHANGED(line)
CLE@TB,Player Receiving Yards,Cade Otton,Cade Otton,TB,TE,27.5,-115,-115,27.5,-120,-110,,,open_two_sided,2026-09-20T16:35:33.561535Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,"CHANGED(over_price,under_price)"
CLE@TB,Player Receiving Yards,Chris Godwin,Chris Godwin,TB,WR,37.5,-115,-115,37.5,-115,-115,,,open_two_sided,2026-09-20T12:43:15.885815Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,UNCHANGED
CLE@TB,Player Receiving Yards,Denzel Boston,Denzel Boston,CLE,WR,31.5,-115,-115,31.5,-110,-120,,,open_two_sided,2026-09-20T16:35:33.561535Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,"CHANGED(over_price,under_price)"
CLE@TB,Player Receiving Yards,Emeka Egbuka,Emeka Egbuka,TB,WR,53.5,-115,-115,54.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,CHANGED(line)
CLE@TB,Player Receiving Yards,Harold Fannin Jr.,Harold Fannin Jr.,CLE,TE,34.5,-115,-115,34.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,UNCHANGED
CLE@TB,Player Receiving Yards,Jalen McMillan,Jalen McMillan,TB,WR,25.5,-110,-120,20.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,"CHANGED(line,over_price,under_price)"
CLE@TB,Player Receiving Yards,Jerry Jeudy,Jerry Jeudy,CLE,WR,28.5,-115,-115,28.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,UNCHANGED
CLE@TB,Player Receiving Yards,Kenneth Gainwell,Kenneth Gainwell,TB,RB,12.5,-115,-115,12.5,-120,-110,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,"CHANGED(over_price,under_price)"
CLE@TB,Player Receiving Yards,Kevin Concepcion,Kevin Concepcion,CLE,WR,32.5,-115,-115,36.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,CHANGED(line)
CLE@TB,Player Receiving Yards,Quinshon Judkins,Quinshon Judkins,CLE,RB,11.5,-115,-115,12.5,-110,-120,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,"CHANGED(line,over_price,under_price)"
CLE@TB,Player Receptions,Bucky Irving,Bucky Irving,TB,RB,2.5,110,-140,2.5,-115,-115,,,open_two_sided,2026-09-20T15:41:19.073669Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,"CHANGED(over_price,under_price)"
CLE@TB,Player Receptions,Cade Otton,Cade Otton,TB,TE,2.5,-155,120,2.5,-160,125,,,open_two_sided,2026-09-20T16:21:04.730255Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,"CHANGED(over_price,under_price)"
CLE@TB,Player Receptions,Chris Godwin,Chris Godwin,TB,WR,3.5,-130,100,3.5,-130,100,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,UNCHANGED
CLE@TB,Player Receptions,Denzel Boston,Denzel Boston,CLE,WR,2.5,-130,100,2.5,-125,-105,,,open_two_sided,2026-09-20T16:35:33.561535Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,"CHANGED(over_price,under_price)"
CLE@TB,Player Receptions,Emeka Egbuka,Emeka Egbuka,TB,WR,4.5,125,-170,4.5,125,-170,,,open_two_sided,2026-09-20T16:09:48.743018Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,UNCHANGED
CLE@TB,Player Receptions,Harold Fannin Jr.,Harold Fannin Jr.,CLE,TE,3.5,-150,115,3.5,-145,115,,,open_two_sided,2026-09-20T13:32:02.080043Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,CHANGED(over_price)
CLE@TB,Player Receptions,Jalen McMillan,Jalen McMillan,TB,WR,2.5,135,-185,1.5,-145,115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,"CHANGED(line,over_price,under_price)"
CLE@TB,Player Receptions,Jerry Jeudy,Jerry Jeudy,CLE,WR,2.5,-115,-115,2.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,UNCHANGED
CLE@TB,Player Receptions,Kenneth Gainwell,Kenneth Gainwell,TB,RB,2.5,125,-170,2.5,130,-170,,,open_two_sided,2026-09-20T08:52:18.934240Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,CHANGED(over_price)
CLE@TB,Player Receptions,Kevin Concepcion,Kevin Concepcion,CLE,WR,3.5,115,-150,3.5,-105,-125,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,"CHANGED(over_price,under_price)"
CLE@TB,Player Receptions,Quinshon Judkins,Quinshon Judkins,CLE,RB,2.5,145,-195,2.5,140,-185,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,"CHANGED(over_price,under_price)"
CLE@TB,Player Rushing + Receiving Yards,Bucky Irving,Bucky Irving,TB,RB,85.5,-115,-115,85.5,-120,-110,,,open_two_sided,2026-09-20T16:35:33.561793Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,"CHANGED(over_price,under_price)"
CLE@TB,Player Rushing + Receiving Yards,Kenneth Gainwell,Kenneth Gainwell,TB,RB,43.5,-115,-115,43.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,UNCHANGED
CLE@TB,Player Rushing + Receiving Yards,Kevin Concepcion,Kevin Concepcion,CLE,WR,44.5,-115,-115,46.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,CHANGED(line)
CLE@TB,Player Rushing + Receiving Yards,Quinshon Judkins,Quinshon Judkins,CLE,RB,65.5,-115,-115,65.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,UNCHANGED
CLE@TB,Player Rushing Attempts,Bucky Irving,Bucky Irving,TB,RB,15.5,-110,-120,15.5,-110,-120,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,UNCHANGED
CLE@TB,Player Rushing Attempts,Deshaun Watson,Deshaun Watson,CLE,QB,5.5,100,-130,5.5,100,-130,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,UNCHANGED
CLE@TB,Player Rushing Attempts,Quinshon Judkins,Quinshon Judkins,CLE,RB,13.5,-115,-115,13.5,-135,100,,,open_two_sided,2026-09-20T16:33:19.628155Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,"CHANGED(over_price,under_price)"
CLE@TB,Player Rushing Yards,Baker Mayfield,Baker Mayfield,TB,QB,16.5,-110,-120,16.5,-115,-115,,,open_two_sided,2026-09-20T13:37:17.778316Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,"CHANGED(over_price,under_price)"
CLE@TB,Player Rushing Yards,Bucky Irving,Bucky Irving,TB,RB,64.5,-115,-115,64.5,-115,-115,,,open_two_sided,2026-09-20T15:43:47.733458Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,UNCHANGED
CLE@TB,Player Rushing Yards,Deshaun Watson,Deshaun Watson,CLE,QB,22.5,-115,-115,22.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.561535Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,UNCHANGED
CLE@TB,Player Rushing Yards,Kenneth Gainwell,Kenneth Gainwell,TB,RB,26.5,-115,-115,26.5,-120,-110,,,open_two_sided,2026-09-20T16:35:33.561535Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,"CHANGED(over_price,under_price)"
CLE@TB,Player Rushing Yards,Kevin Concepcion,Kevin Concepcion,CLE,WR,8.5,-110,-120,7.5,-115,-115,,,open_two_sided,2026-09-20T15:02:32.994390Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,"CHANGED(line,over_price,under_price)"
CLE@TB,Player Rushing Yards,Quinshon Judkins,Quinshon Judkins,CLE,RB,49.5,-115,-115,49.5,-115,-115,,,open_two_sided,2026-09-20T04:50:32.763519Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,UNCHANGED
CLE@TB,Player Rushing Yards,Raheim Sanders,Raheim Sanders,CLE,RB,9.5,-110,-120,9.5,-115,-115,,,open_two_sided,2026-09-20T14:16:17.697233Z,2026-09-20T04:52:10Z,2026-09-20T16:35:36Z,"CHANGED(over_price,under_price)"
CLE@TB,Player Touchdowns,Bucky Irving,Bucky Irving,TB,RB,1.5,450,,1.5,475,,,,open_one_sided_over,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:13Z,2026-09-20T16:35:44Z,CHANGED(over_price)
CLE@TB,Player Touchdowns,Cade Otton,Cade Otton,TB,TE,1.5,2250,,1.5,2500,,,,open_one_sided_over,2026-09-20T16:35:33.561535Z,2026-09-20T04:52:13Z,2026-09-20T16:35:44Z,CHANGED(over_price)
CLE@TB,Player Touchdowns,Chris Godwin,Chris Godwin,TB,WR,1.5,1600,,1.5,2000,,,,open_one_sided_over,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:13Z,2026-09-20T16:35:44Z,CHANGED(over_price)
CLE@TB,Player Touchdowns,Denzel Boston,Denzel Boston,CLE,WR,,,,1.5,3000,,,,open_one_sided_over,2026-09-20T16:35:04.408863Z,,2026-09-20T16:35:44Z,NEW_SINCE_0452Z
CLE@TB,Player Touchdowns,Emeka Egbuka,Emeka Egbuka,TB,WR,1.5,1000,,1.5,1000,,,,open_one_sided_over,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:13Z,2026-09-20T16:35:44Z,UNCHANGED
CLE@TB,Player Touchdowns,Harold Fannin Jr.,Harold Fannin Jr.,CLE,TE,1.5,3000,,,,,,,NOT_RETURNED,,2026-09-20T04:52:13Z,,REMOVED_SINCE_0452Z
CLE@TB,Player Touchdowns,Jalen McMillan,Jalen McMillan,TB,WR,1.5,3000,,,,,,,NOT_RETURNED,,2026-09-20T04:52:13Z,,REMOVED_SINCE_0452Z
CLE@TB,Player Touchdowns,Kenneth Gainwell,Kenneth Gainwell,TB,RB,1.5,1750,,1.5,1500,,,,open_one_sided_over,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:13Z,2026-09-20T16:35:44Z,CHANGED(over_price)
CLE@TB,Player Touchdowns,Quinshon Judkins,Quinshon Judkins,CLE,RB,1.5,800,,1.5,800,,,,open_one_sided_over,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:13Z,2026-09-20T16:35:44Z,UNCHANGED
CLE@TB,Player Touchdowns,Ted Hurst,Ted Hurst,TB,WR,1.5,2500,,,,,,,NOT_RETURNED,,2026-09-20T04:52:13Z,,REMOVED_SINCE_0452Z
CLE@TB,Point Spread,,Cleveland Browns,CLE,,8.5,,,8,,,-110,-110,open_single_selection,2026-09-20T16:29:32.609301Z,2026-09-20T04:52:03Z,2026-09-20T16:35:29Z,CHANGED(line)
CLE@TB,Point Spread,,Tampa Bay Buccaneers,TB,,-8.5,,,-8,,,-110,-110,open_single_selection,2026-09-20T16:29:32.609301Z,2026-09-20T04:52:03Z,2026-09-20T16:35:29Z,CHANGED(line)
CLE@TB,Team Total,,Cleveland Browns,CLE,,15.5,-120,-110,15.5,-120,-110,,,open_two_sided,2026-09-20T12:52:16.120354Z,2026-09-20T04:52:16Z,2026-09-20T16:35:47Z,UNCHANGED
CLE@TB,Team Total,,Tampa Bay Buccaneers,TB,,24.5,-115,-115,25.5,-115,-115,,,open_two_sided,2026-09-20T14:24:19.816952Z,2026-09-20T04:52:16Z,2026-09-20T16:35:47Z,CHANGED(line)
CLE@TB,Total Points,,,,,41,-110,-110,41,-110,-110,,,open_two_sided,2026-09-19T10:01:46.348943Z,2026-09-20T04:52:03Z,2026-09-20T16:35:29Z,UNCHANGED
GB@NYJ,Moneyline,,Green Bay Packers,GB,,,,,,,,-185,-180,open_single_selection,2026-09-20T16:09:00.078185Z,2026-09-20T04:52:02Z,2026-09-20T16:35:13Z,CHANGED(selection_price)
GB@NYJ,Moneyline,,New York Jets,NYJ,,,,,,,,155,150,open_single_selection,2026-09-20T16:09:00.078185Z,2026-09-20T04:52:02Z,2026-09-20T16:35:13Z,CHANGED(selection_price)
GB@NYJ,Player Field Goals Made,Jason Sanders,Jason Sanders,NYJ,PK,1.5,-130,100,1.5,-115,-115,,,open_two_sided,2026-09-20T15:49:06.990296Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,"CHANGED(over_price,under_price)"
GB@NYJ,Player Field Goals Made,Trey Smack,Trey Smack,GB,PK,1.5,-120,-110,1.5,-130,100,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,"CHANGED(over_price,under_price)"
GB@NYJ,Player Interceptions,Jordan Love,Jordan Love,GB,QB,0.5,-105,-125,0.5,105,-140,,,open_two_sided,2026-09-20T16:12:28.244855Z,2026-09-20T04:52:05Z,2026-09-20T16:35:31Z,"CHANGED(over_price,under_price)"
GB@NYJ,Player Kicking Points,Jason Sanders,Jason Sanders,NYJ,PK,6.5,-130,,6.5,-115,,,,open_one_sided_over,2026-09-20T12:55:22.419426Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,CHANGED(over_price)
GB@NYJ,Player Kicking Points,Trey Smack,Trey Smack,GB,PK,7.5,100,,7.5,-110,,,,open_one_sided_over,2026-09-20T13:09:06.190665Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,CHANGED(over_price)
GB@NYJ,Player Longest Passing Completion,Geno Smith,Geno Smith,NYJ,QB,,,,31.5,-115,-115,,,open_two_sided,2026-09-20T08:37:35.829278Z,,2026-09-20T16:35:31Z,NEW_SINCE_0452Z
GB@NYJ,Player Longest Passing Completion,Jordan Love,Jordan Love,GB,QB,38.5,-115,-115,,,,,,NOT_RETURNED,,2026-09-20T04:52:05Z,,REMOVED_SINCE_0452Z
GB@NYJ,Player Longest Reception,Adonai Mitchell,Adonai Mitchell,NYJ,WR,18.5,-115,-115,18.5,-110,-120,,,open_two_sided,2026-09-20T16:13:31.770473Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,"CHANGED(over_price,under_price)"
GB@NYJ,Player Longest Reception,Breece Hall,Breece Hall,NYJ,RB,10.5,-115,-115,10.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,UNCHANGED
GB@NYJ,Player Longest Reception,Christian Watson,Christian Watson,GB,WR,24.5,-115,-115,25.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,CHANGED(line)
GB@NYJ,Player Longest Reception,Garrett Wilson,Garrett Wilson,NYJ,WR,21.5,-110,-120,21.5,-110,-120,,,open_two_sided,2026-09-20T15:30:21.559696Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,UNCHANGED
GB@NYJ,Player Longest Reception,Isaiah Williams,Isaiah Williams,NYJ,WR,,,,8.5,-120,-110,,,open_two_sided,2026-09-20T16:35:33.716955Z,,2026-09-20T16:35:46Z,NEW_SINCE_0452Z
GB@NYJ,Player Longest Reception,Jayden Reed,Jayden Reed,GB,WR,17.5,-120,-110,17.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,"CHANGED(over_price,under_price)"
GB@NYJ,Player Longest Reception,Jonnu Smith,Jonnu Smith,GB,TE,9.5,-115,-115,,,,,,NOT_RETURNED,,2026-09-20T04:52:15Z,,REMOVED_SINCE_0452Z
GB@NYJ,Player Longest Reception,Kenyon Sadiq,Kenyon Sadiq,NYJ,TE,11.5,-120,-110,12.5,-105,-125,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,"CHANGED(line,over_price,under_price)"
GB@NYJ,Player Longest Reception,Mason Taylor,Mason Taylor,NYJ,TE,9.5,-120,-110,9.5,-120,-110,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,UNCHANGED
GB@NYJ,Player Longest Reception,Matthew Golden,Matthew Golden,GB,WR,21.5,-115,-115,20.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,CHANGED(line)
GB@NYJ,Player Longest Reception,Tucker Kraft,Tucker Kraft,GB,TE,18.5,-120,-110,18.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,"CHANGED(over_price,under_price)"
GB@NYJ,Player Longest Rush,Breece Hall,Breece Hall,NYJ,RB,14.5,-115,-115,14.5,-120,-110,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,"CHANGED(over_price,under_price)"
GB@NYJ,Player Longest Rush,Chris Brooks,Chris Brooks,GB,RB,10.5,-105,-125,10.5,-110,-120,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,"CHANGED(over_price,under_price)"
GB@NYJ,Player Longest Rush,Geno Smith,Geno Smith,NYJ,QB,6.5,-115,-115,6.5,-110,-120,,,open_two_sided,2026-09-20T14:48:21.334265Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,"CHANGED(over_price,under_price)"
GB@NYJ,Player Longest Rush,Jordan Love,Jordan Love,GB,QB,6.5,-110,-120,6.5,-110,-120,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,UNCHANGED
GB@NYJ,Player Longest Rush,MarShawn Lloyd,MarShawn Lloyd,GB,RB,12.5,-115,-115,12.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,UNCHANGED
GB@NYJ,Player Passing Attempts,Geno Smith,Geno Smith,NYJ,QB,29.5,-125,-105,29.5,-125,-105,,,open_two_sided,2026-09-20T13:48:36.015440Z,2026-09-20T04:52:05Z,2026-09-20T16:35:31Z,UNCHANGED
GB@NYJ,Player Passing Attempts,Jordan Love,Jordan Love,GB,QB,32.5,-120,-110,33.5,-105,-125,,,open_two_sided,2026-09-20T16:10:03.984957Z,2026-09-20T04:52:05Z,2026-09-20T16:35:31Z,"CHANGED(line,over_price,under_price)"
GB@NYJ,Player Passing Completions,Geno Smith,Geno Smith,NYJ,QB,,,,20.5,-110,-120,,,open_two_sided,2026-09-20T08:14:36.103142Z,,2026-09-20T16:35:31Z,NEW_SINCE_0452Z
GB@NYJ,Player Passing Completions,Jordan Love,Jordan Love,GB,QB,21.5,105,-130,,,,,,NOT_RETURNED,,2026-09-20T04:52:05Z,,REMOVED_SINCE_0452Z
GB@NYJ,Player Passing Touchdowns,Geno Smith,Geno Smith,NYJ,QB,1.5,170,-240,,,,,,NOT_RETURNED,,2026-09-20T04:52:05Z,,REMOVED_SINCE_0452Z
GB@NYJ,Player Passing Touchdowns,Jordan Love,Jordan Love,GB,QB,1.5,-130,100,1.5,-135,105,,,open_two_sided,2026-09-20T16:09:00.078185Z,2026-09-20T04:52:05Z,2026-09-20T16:35:31Z,"CHANGED(over_price,under_price)"
GB@NYJ,Player Passing Yards,Geno Smith,Geno Smith,NYJ,QB,208.5,-115,-115,208.5,-115,-115,,,open_two_sided,2026-09-20T04:38:50.779429Z,2026-09-20T04:52:05Z,2026-09-20T16:35:31Z,UNCHANGED
GB@NYJ,Player Passing Yards,Jordan Love,Jordan Love,GB,QB,251.5,-115,-115,252.5,-115,-115,,,open_two_sided,2026-09-20T16:20:35.704266Z,2026-09-20T04:52:05Z,2026-09-20T16:35:31Z,CHANGED(line)
GB@NYJ,Player Receiving Yards,Adonai Mitchell,Adonai Mitchell,NYJ,WR,35.5,-115,-115,33.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,CHANGED(line)
GB@NYJ,Player Receiving Yards,Breece Hall,Breece Hall,NYJ,RB,18.5,-115,-115,18.5,-120,-110,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,"CHANGED(over_price,under_price)"
GB@NYJ,Player Receiving Yards,Christian Watson,Christian Watson,GB,WR,61.5,-115,-115,62.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,CHANGED(line)
GB@NYJ,Player Receiving Yards,Garrett Wilson,Garrett Wilson,NYJ,WR,68.5,-115,-115,68.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,UNCHANGED
GB@NYJ,Player Receiving Yards,Isaiah Williams,Isaiah Williams,NYJ,WR,11.5,-115,-115,11.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,UNCHANGED
GB@NYJ,Player Receiving Yards,Jayden Reed,Jayden Reed,GB,WR,38.5,-115,-115,38.5,-115,-115,,,open_two_sided,2026-09-20T04:41:06.097670Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,UNCHANGED
GB@NYJ,Player Receiving Yards,Jonnu Smith,Jonnu Smith,GB,TE,12.5,-115,-115,,,,,,NOT_RETURNED,,2026-09-20T04:52:08Z,,REMOVED_SINCE_0452Z
GB@NYJ,Player Receiving Yards,Kenyon Sadiq,Kenyon Sadiq,NYJ,TE,20.5,-115,-115,20.5,-120,-110,,,open_two_sided,2026-09-20T15:53:36.479635Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,"CHANGED(over_price,under_price)"
GB@NYJ,Player Receiving Yards,MarShawn Lloyd,MarShawn Lloyd,GB,RB,5.5,-120,-110,,,,,,NOT_RETURNED,,2026-09-20T04:52:08Z,,REMOVED_SINCE_0452Z
GB@NYJ,Player Receiving Yards,Mason Taylor,Mason Taylor,NYJ,TE,17.5,-115,-115,17.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,UNCHANGED
GB@NYJ,Player Receiving Yards,Matthew Golden,Matthew Golden,GB,WR,50.5,-115,-115,50.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,UNCHANGED
GB@NYJ,Player Receiving Yards,Tucker Kraft,Tucker Kraft,GB,TE,45.5,-115,-115,44.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,CHANGED(line)
GB@NYJ,Player Receptions,Adonai Mitchell,Adonai Mitchell,NYJ,WR,2.5,-130,100,2.5,-120,-110,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,"CHANGED(over_price,under_price)"
GB@NYJ,Player Receptions,Breece Hall,Breece Hall,NYJ,RB,2.5,-130,100,2.5,-130,100,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,UNCHANGED
GB@NYJ,Player Receptions,Christian Watson,Christian Watson,GB,WR,3.5,-165,125,3.5,-170,125,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,CHANGED(over_price)
