market_id,market,market_class,player,team,position,selection,line,over_odds,under_odds,selection_price,is_main_line,status,push_rule,odds_id_over,odds_id_under,line_timestamp_utc,retrieved_at_utc,sportsbook,fixture_id,game,kickoff_utc,season_week,source_endpoint,source_page,deep_link
player_receiving_yards,Player Receiving Yards,player_prop,Dalton Kincaid,BUF,TE,Dalton Kincaid,43.5,-190,135,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_over_43_5,16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_under_43_5,2026-09-17T18:08:13.183965Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3805833022905909648
player_receiving_yards,Player Receiving Yards,player_prop,Dalton Kincaid,BUF,TE,Dalton Kincaid,48.5,-150,105,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_over_48_5,16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_under_48_5,2026-09-17T21:31:43.388955Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/6059603161428132240
player_receiving_yards,Player Receiving Yards,player_prop,Dalton Kincaid,BUF,TE,Dalton Kincaid,49.5,-140,105,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_over_49_5,16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_under_49_5,2026-09-17T20:33:14.686801Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5377922438841631134
player_receiving_yards,Player Receiving Yards,player_prop,Dalton Kincaid,BUF,TE,Dalton Kincaid,53.5,-115,-115,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_over_53_5,16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_under_53_5,2026-09-17T18:08:13.183965Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/949706434222883216
player_receiving_yards,Player Receiving Yards,player_prop,Dalton Kincaid,BUF,TE,Dalton Kincaid,58.5,105,-150,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_over_58_5,16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_under_58_5,2026-09-17T21:31:43.388955Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1346586151384908176
player_receiving_yards,Player Receiving Yards,player_prop,Dalton Kincaid,BUF,TE,Dalton Kincaid,63.5,130,-185,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_over_63_5,16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_under_63_5,2026-09-17T21:03:13.807119Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3964866384747430288
player_receiving_yards,Player Receiving Yards,player_prop,Dalton Kincaid,BUF,TE,Dalton Kincaid,64.5,140,-190,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_over_64_5,16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_under_64_5,2026-09-17T21:31:43.388955Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/6484435756663308691
player_receiving_yards,Player Receiving Yards,player_prop,Dalton Kincaid,BUF,TE,Dalton Kincaid,68.5,160,-230,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_over_68_5,16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_under_68_5,2026-09-17T21:31:43.388955Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2179752082448449936
player_receiving_yards,Player Receiving Yards,player_prop,Dalton Kincaid,BUF,TE,Dalton Kincaid,73.5,200,-300,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_over_73_5,16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_under_73_5,2026-09-17T20:22:58.751479Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1254825308977234320
player_receiving_yards,Player Receiving Yards,player_prop,Dalton Kincaid,BUF,TE,Dalton Kincaid,78.5,240,-350,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_over_78_5,16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_under_78_5,2026-09-17T20:33:14.686801Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2963352029331849616
player_receiving_yards,Player Receiving Yards,player_prop,Dalton Kincaid,BUF,TE,Dalton Kincaid,79.5,250,-375,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_over_79_5,16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_under_79_5,2026-09-17T20:22:58.751479Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/834071889801511326
player_receiving_yards,Player Receiving Yards,player_prop,Dalton Kincaid,BUF,TE,Dalton Kincaid,83.5,300,-450,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_over_83_5,16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_under_83_5,2026-09-17T20:33:14.686801Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5634575946595041680
player_receiving_yards,Player Receiving Yards,player_prop,Dalton Kincaid,BUF,TE,Dalton Kincaid,88.5,350,-600,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_over_88_5,16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_under_88_5,2026-09-17T18:08:13.183965Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/6897246303839977872
player_receiving_yards,Player Receiving Yards,player_prop,Dalton Kincaid,BUF,TE,Dalton Kincaid,93.5,425,-750,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_over_93_5,16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_under_93_5,2026-09-17T21:31:43.388955Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2090243039854461328
player_receiving_yards,Player Receiving Yards,player_prop,Dalton Kincaid,BUF,TE,Dalton Kincaid,98.5,475,-1000,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_over_98_5,16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_under_98_5,2026-09-17T21:31:43.388955Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2506236667153744272
player_receiving_yards,Player Receiving Yards,player_prop,Dalton Kincaid,BUF,TE,Dalton Kincaid,99.5,500,-1100,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_over_99_5,16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_under_99_5,2026-09-17T20:33:14.686801Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5337847439032451486
player_receiving_yards,Player Receiving Yards,player_prop,Dalton Kincaid,BUF,TE,Dalton Kincaid,103.5,575,-1400,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_over_103_5,16341-21473-26-37:hard_rock:player_receiving_yards:dalton_kincaid_under_103_5,2026-09-17T21:31:43.388955Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/4115147634031853968
player_receiving_yards,Player Receiving Yards,player_prop,Dawson Knox,BUF,TE,Dawson Knox,2.5,-375,240,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_over_2_5,16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_under_2_5,2026-09-17T15:23:40.526596Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/611128669821338030
player_receiving_yards,Player Receiving Yards,player_prop,Dawson Knox,BUF,TE,Dawson Knox,7.5,-200,145,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_over_7_5,16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_under_7_5,2026-09-17T15:23:40.526596Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5821230488735580590
player_receiving_yards,Player Receiving Yards,player_prop,Dawson Knox,BUF,TE,Dawson Knox,12.5,-120,-110,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_over_12_5,16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_under_12_5,2026-09-17T21:21:43.484036Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/4278747616361185710
player_receiving_yards,Player Receiving Yards,player_prop,Dawson Knox,BUF,TE,Dawson Knox,17.5,130,-180,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_over_17_5,16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_under_17_5,2026-09-17T21:03:13.807119Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/4056382384759767470
player_receiving_yards,Player Receiving Yards,player_prop,Dawson Knox,BUF,TE,Dawson Knox,22.5,185,-275,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_over_22_5,16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_under_22_5,2026-09-17T21:33:43.815319Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1583343239379943854
player_receiving_yards,Player Receiving Yards,player_prop,Dawson Knox,BUF,TE,Dawson Knox,24.5,220,-325,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_over_24_5,16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_under_24_5,2026-09-17T15:23:40.526596Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/4336625908447314338
player_receiving_yards,Player Receiving Yards,player_prop,Dawson Knox,BUF,TE,Dawson Knox,27.5,260,-425,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_over_27_5,16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_under_27_5,2026-09-17T20:33:14.686801Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/398052112451371438
player_receiving_yards,Player Receiving Yards,player_prop,Dawson Knox,BUF,TE,Dawson Knox,32.5,375,-650,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_over_32_5,16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_under_32_5,2026-09-17T15:23:40.526596Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3799958680976359854
player_receiving_yards,Player Receiving Yards,player_prop,Dawson Knox,BUF,TE,Dawson Knox,37.5,475,-950,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_over_37_5,16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_under_37_5,2026-09-17T21:33:43.815319Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/5867955334869549486
player_receiving_yards,Player Receiving Yards,player_prop,Dawson Knox,BUF,TE,Dawson Knox,39.5,525,-1200,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_over_39_5,16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_under_39_5,2026-09-17T15:23:40.526596Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1194063346589106606
player_receiving_yards,Player Receiving Yards,player_prop,Dawson Knox,BUF,TE,Dawson Knox,42.5,600,-1500,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_over_42_5,16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_under_42_5,2026-09-17T21:33:43.815319Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/4151520926887969198
player_receiving_yards,Player Receiving Yards,player_prop,Dawson Knox,BUF,TE,Dawson Knox,47.5,800,-2500,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_over_47_5,16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_under_47_5,2026-09-17T15:23:40.526596Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/2620578528558711214
player_receiving_yards,Player Receiving Yards,player_prop,Dawson Knox,BUF,TE,Dawson Knox,49.5,900,-3000,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_over_49_5,16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_under_49_5,2026-09-17T15:23:40.526596Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/7664786033074110888
player_receiving_yards,Player Receiving Yards,player_prop,Dawson Knox,BUF,TE,Dawson Knox,52.5,1000,-4000,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_over_52_5,16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_under_52_5,2026-09-17T15:23:40.526596Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/7686002209443676590
player_receiving_yards,Player Receiving Yards,player_prop,Dawson Knox,BUF,TE,Dawson Knox,57.5,1400,-6000,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_over_57_5,16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_under_57_5,2026-09-17T15:23:40.526596Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8016594569590342062
player_receiving_yards,Player Receiving Yards,player_prop,Dawson Knox,BUF,TE,Dawson Knox,62.5,1750,-9000,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_over_62_5,16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_under_62_5,2026-09-17T21:33:43.815319Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/7239019946427154862
player_receiving_yards,Player Receiving Yards,player_prop,Dawson Knox,BUF,TE,Dawson Knox,64.5,2000,,,False,open_one_sided_over,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:dawson_knox_over_64_5,,2026-09-17T15:23:40.526596Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/3329613994892853678
player_receiving_yards,Player Receiving Yards,player_prop,Isaac TeSlaa,DET,WR,Isaac TeSlaa,2.5,-450,275,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:isaac_teslaa_over_2_5,16341-21473-26-37:hard_rock:player_receiving_yards:isaac_teslaa_under_2_5,2026-09-17T17:17:42.723693Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/1625126815028871586
player_receiving_yards,Player Receiving Yards,player_prop,Isaac TeSlaa,DET,WR,Isaac TeSlaa,7.5,-300,200,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:isaac_teslaa_over_7_5,16341-21473-26-37:hard_rock:player_receiving_yards:isaac_teslaa_under_7_5,2026-09-17T15:48:15.553701Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8218044825778389410
player_receiving_yards,Player Receiving Yards,player_prop,Isaac TeSlaa,DET,WR,Isaac TeSlaa,12.5,-180,130,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:isaac_teslaa_over_12_5,16341-21473-26-37:hard_rock:player_receiving_yards:isaac_teslaa_under_12_5,2026-09-17T20:32:58.335045Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/8780994779199701410
player_receiving_yards,Player Receiving Yards,player_prop,Isaac TeSlaa,DET,WR,Isaac TeSlaa,17.5,-115,-115,,True,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:isaac_teslaa_over_17_5,16341-21473-26-37:hard_rock:player_receiving_yards:isaac_teslaa_under_17_5,2026-09-17T15:48:15.553701Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/7960002640878895522
player_receiving_yards,Player Receiving Yards,player_prop,Isaac TeSlaa,DET,WR,Isaac TeSlaa,22.5,120,-165,,False,open_two_sided,"no push, half-point line",16341-21473-26-37:hard_rock:player_receiving_yards:isaac_teslaa_over_22_5,16341-21473-26-37:hard_rock:player_receiving_yards:isaac_teslaa_under_22_5,2026-09-17T21:12:25.992618Z,2026-09-17T21:44:31Z,Hard Rock Bet,202609189BE34D3B,DET @ BUF,2026-09-18T00:15:00Z,2,OpticOdds API v3 GET /fixtures/odds?fixture_id=202609189BE34D3B&sportsbook=Hard Rock,https://app.hardrockbet.com/ (book) via OpticOdds feed,https://share.hardrock.bet/Pt0T/bet?deep_link_value=hardrock://betslip/6834313840268804514
