season,week,team,game_id,side,arm,actual_room_dropbacks,actual_room_attempts,actual_room_pass_yards,actual_ypa,pred_room_dropbacks,pred_room_attempts,pred_room_pass_yards,pred_ypa,crps_room_dropbacks,crps_room_attempts,crps_room_pass_yards,err_volume_dropbacks,err_volume_attempts,err_efficiency_ypa,err_final_pass_yards,offsetting
2022,12,TEN,2022_12_CIN_TEN,home,BASELINE,35.0,34.0,291.0,8.55882,31.4659,29.4056,210.8243,7.17385,2.68981,3.07347,53.55753,-3.5341,-4.5944,-1.38498,-80.1757,0
2022,12,TEN,2022_12_CIN_TEN,home,TRACK1,35.0,34.0,291.0,8.55882,31.2151,29.1715,209.3038,7.17385,2.86372,3.22091,55.14023,-3.7849,-4.8285,-1.38498,-81.6962,0
2022,12,TEN,2022_12_CIN_TEN,home,TRACK1_MEAN,35.0,34.0,291.0,8.55882,31.3414,29.2884,210.0238,7.17385,2.70813,3.10674,53.92829,-3.6586,-4.7116,-1.38498,-80.9762,0
2022,12,WAS,2022_12_ATL_WAS,home,BASELINE,23.0,23.0,138.0,6.0,37.305,34.947,252.043,7.20342,9.76557,7.80019,69.80573,14.305,11.947,1.20342,114.043,0
2022,12,WAS,2022_12_ATL_WAS,home,TRACK1,23.0,23.0,138.0,6.0,36.2977,34.0061,245.5665,7.20342,8.52519,6.76826,62.49015,13.2977,11.0061,1.20342,107.5665,0
2022,12,WAS,2022_12_ATL_WAS,home,TRACK1_MEAN,23.0,23.0,138.0,6.0,36.4193,34.1178,246.1576,7.20342,8.91733,7.06619,64.68156,13.4193,11.1178,1.20342,108.1576,0
2022,13,ATL,2022_13_PIT_ATL,home,BASELINE,25.0,24.0,167.0,6.95833,31.7107,29.7368,214.1502,7.21329,3.92557,3.38112,25.91952,6.7107,5.7368,0.25496,47.1502,0
2022,13,ATL,2022_13_PIT_ATL,home,TRACK1,25.0,24.0,167.0,6.95833,31.3813,29.4374,212.0533,7.21329,3.7695,3.28088,25.44864,6.3813,5.4374,0.25496,45.0533,0
2022,13,ATL,2022_13_PIT_ATL,home,TRACK1_MEAN,25.0,24.0,167.0,6.95833,31.3314,29.3817,211.5292,7.21329,3.77701,3.25253,24.92317,6.3314,5.3817,0.25496,44.5292,0
2022,13,BAL,2022_13_DEN_BAL,home,BASELINE,40.0,36.0,198.0,5.5,34.2361,32.0733,232.4166,7.243,3.69319,2.76019,21.1282,-5.7639,-3.9267,1.743,34.4166,1
2022,13,BAL,2022_13_DEN_BAL,home,TRACK1,40.0,36.0,198.0,5.5,32.7817,30.7067,222.7493,7.243,4.56137,3.44497,19.53778,-7.2183,-5.2933,1.743,24.7493,1
2022,13,BAL,2022_13_DEN_BAL,home,TRACK1_MEAN,40.0,36.0,198.0,5.5,32.8885,30.8095,223.3493,7.243,4.47963,3.33888,18.89024,-7.1115,-5.1905,1.743,25.3493,1
2022,13,BUF,2022_13_BUF_NE,away,BASELINE,35.0,33.0,223.0,6.75758,40.6446,38.0466,276.0566,7.27394,3.32227,2.99509,28.54945,5.6446,5.0466,0.51637,53.0566,0
2022,13,BUF,2022_13_BUF_NE,away,TRACK1,35.0,33.0,223.0,6.75758,40.7295,38.1317,276.4237,7.27394,3.48663,3.14807,29.36732,5.7295,5.1317,0.51637,53.4237,0
2022,13,BUF,2022_13_BUF_NE,away,TRACK1_MEAN,35.0,33.0,223.0,6.75758,40.6462,38.0498,276.0578,7.27394,3.35909,3.03502,28.54395,5.6462,5.0498,0.51637,53.0578,0
2022,13,CHI,2022_13_GB_CHI,home,BASELINE,25.0,25.0,254.0,10.16,27.8354,26.0793,186.484,7.14751,2.27033,1.88763,44.82165,2.8354,1.0793,-3.01249,-67.516,1
2022,13,CHI,2022_13_GB_CHI,home,TRACK1,25.0,25.0,254.0,10.16,27.8035,26.048,186.3346,7.14751,2.3867,2.04233,44.76469,2.8035,1.048,-3.01249,-67.6654,1
2022,13,CHI,2022_13_GB_CHI,home,TRACK1_MEAN,25.0,25.0,254.0,10.16,27.7994,26.0455,186.3337,7.14751,2.26086,1.85481,45.01556,2.7994,1.0455,-3.01249,-67.6663,1
2022,13,CIN,2022_13_KC_CIN,home,BASELINE,32.0,31.0,286.0,9.22581,37.8062,35.4214,255.5342,7.21591,3.4013,2.71641,26.41716,5.8062,4.4214,-2.0099,-30.4658,1
2022,13,CIN,2022_13_KC_CIN,home,TRACK1,32.0,31.0,286.0,9.22581,37.9494,35.56,256.6875,7.21591,3.60168,2.88695,27.37859,5.9494,4.56,-2.0099,-29.3125,1
2022,13,CIN,2022_13_KC_CIN,home,TRACK1_MEAN,32.0,31.0,286.0,9.22581,37.8633,35.4757,255.9132,7.21591,3.4282,2.73957,26.08202,5.8633,4.4757,-2.0099,-30.0868,1
2022,13,CLE,2022_13_CLE_HOU,away,BASELINE,23.0,22.0,131.0,5.95455,33.6287,31.5074,225.7002,7.17517,6.67889,5.84435,55.10328,10.6287,9.5074,1.22063,94.7002,0
2022,13,CLE,2022_13_CLE_HOU,away,TRACK1,23.0,22.0,131.0,5.95455,33.1269,31.0319,222.9115,7.17517,6.15725,5.43886,51.44188,10.1269,9.0319,1.22063,91.9115,0
2022,13,CLE,2022_13_CLE_HOU,away,TRACK1_MEAN,23.0,22.0,131.0,5.95455,33.1902,31.0988,222.7641,7.17517,6.35192,5.57406,52.91902,10.1902,9.0988,1.22063,91.7641,0
2022,13,DAL,2022_13_IND_DAL,home,BASELINE,32.0,31.0,170.0,5.48387,38.4643,36.036,258.5488,7.16627,3.72817,2.97865,49.22735,6.4643,5.036,1.6824,88.5488,0
2022,13,DAL,2022_13_IND_DAL,home,TRACK1,32.0,31.0,170.0,5.48387,36.0824,33.7984,242.3844,7.16627,2.7183,2.24239,38.01151,4.0824,2.7984,1.6824,72.3844,0
2022,13,DAL,2022_13_IND_DAL,home,TRACK1_MEAN,32.0,31.0,170.0,5.48387,36.1076,33.8252,242.6366,7.16627,2.62097,2.14816,38.58432,4.1076,2.8252,1.6824,72.6366,0
2022,13,DEN,2022_13_DEN_BAL,away,BASELINE,24.0,22.0,189.0,8.59091,37.9916,35.4935,252.7365,7.12477,9.49017,9.22869,34.27802,13.9916,13.4935,-1.46613,63.7365,1
2022,13,DEN,2022_13_DEN_BAL,away,TRACK1,24.0,22.0,189.0,8.59091,39.6574,37.0554,263.6374,7.12477,10.72688,10.35738,39.67469,15.6574,15.0554,-1.46613,74.6374,1
2022,13,DEN,2022_13_DEN_BAL,away,TRACK1_MEAN,24.0,22.0,189.0,8.59091,39.3983,36.8104,262.0844,7.12477,10.7703,10.42654,39.3843,15.3983,14.8104,-1.46613,73.0844,1
2022,13,DET,2022_13_JAX_DET,home,BASELINE,43.0,41.0,340.0,8.29268,35.4145,33.0487,237.9288,7.17846,4.77619,5.03396,68.84182,-7.5855,-7.9513,-1.11422,-102.0712,0
2022,13,DET,2022_13_JAX_DET,home,TRACK1,43.0,41.0,340.0,8.29268,35.328,32.9708,237.6292,7.17846,4.8158,5.02056,68.37488,-7.672,-8.0292,-1.11422,-102.3708,0
2022,13,DET,2022_13_JAX_DET,home,TRACK1_MEAN,43.0,41.0,340.0,8.29268,35.1174,32.7719,236.0115,7.17846,4.96817,5.22425,70.13519,-7.8826,-8.2281,-1.11422,-103.9885,0
2022,13,GB,2022_13_GB_CHI,away,BASELINE,32.0,32.0,182.0,5.6875,34.9543,32.6878,234.1381,7.1545,2.24063,1.8931,27.64719,2.9543,0.6878,1.467,52.1381,0
2022,13,GB,2022_13_GB_CHI,away,TRACK1,32.0,32.0,182.0,5.6875,35.1439,32.8712,235.2573,7.1545,2.50652,2.08201,28.15414,3.1439,0.8712,1.467,53.2573,0
2022,13,GB,2022_13_GB_CHI,away,TRACK1_MEAN,32.0,32.0,182.0,5.6875,34.961,32.6935,234.2794,7.1545,2.23536,1.85492,27.53668,2.961,0.6935,1.467,52.2794,0
2022,13,HOU,2022_13_CLE_HOU,home,BASELINE,40.0,40.0,201.0,5.025,36.1058,33.7899,243.5048,7.19744,2.83502,3.90794,24.95285,-3.8942,-6.2101,2.17244,42.5048,1
2022,13,HOU,2022_13_CLE_HOU,home,TRACK1,40.0,40.0,201.0,5.025,36.6088,34.2555,246.79,7.19744,2.82563,3.65858,26.76785,-3.3912,-5.7445,2.17244,45.79,1
2022,13,HOU,2022_13_CLE_HOU,home,TRACK1_MEAN,40.0,40.0,201.0,5.025,36.5969,34.2482,246.8575,7.19744,2.6627,3.65033,26.59215,-3.4031,-5.7518,2.17244,45.8575,1
2022,13,IND,2022_13_IND_DAL,away,BASELINE,41.0,38.0,233.0,6.13158,36.6575,34.2719,248.0844,7.23339,2.91754,2.62357,18.90898,-4.3425,-3.7281,1.10181,15.0844,1
2022,13,IND,2022_13_IND_DAL,away,TRACK1,41.0,38.0,233.0,6.13158,39.1038,36.5553,264.5476,7.23339,2.31943,2.12562,23.13226,-1.8962,-1.4447,1.10181,31.5476,1
2022,13,IND,2022_13_IND_DAL,away,TRACK1_MEAN,41.0,38.0,233.0,6.13158,38.9077,36.3772,263.2931,7.23339,2.2063,2.03103,21.66017,-2.0923,-1.6228,1.10181,30.2931,1
2022,13,JAX,2022_13_JAX_DET,away,BASELINE,37.0,35.0,185.0,5.28571,39.7938,37.203,272.377,7.31263,2.2357,2.07042,46.91122,2.7938,2.203,2.02692,87.377,0
2022,13,JAX,2022_13_JAX_DET,away,TRACK1,37.0,35.0,185.0,5.28571,40.3761,37.7451,276.4186,7.31263,2.62617,2.3472,49.06356,3.3761,2.7451,2.02692,91.4186,0
2022,13,JAX,2022_13_JAX_DET,away,TRACK1_MEAN,37.0,35.0,185.0,5.28571,40.2983,37.6755,275.9447,7.31263,2.40045,2.19027,49.06822,3.2983,2.6755,2.02692,90.9447,0
2022,13,KC,2022_13_KC_CIN,away,BASELINE,29.0,27.0,223.0,8.25926,41.6267,38.9929,281.5381,7.2108,8.14044,7.64935,30.34505,12.6267,11.9929,-1.04846,58.5381,1
2022,13,KC,2022_13_KC_CIN,away,TRACK1,29.0,27.0,223.0,8.25926,41.2071,38.5939,278.6331,7.2108,7.37272,6.94171,29.88178,12.2071,11.5939,-1.04846,55.6331,1
2022,13,KC,2022_13_KC_CIN,away,TRACK1_MEAN,29.0,27.0,223.0,8.25926,41.5582,38.9279,281.0866,7.2108,8.06723,7.58821,30.20529,12.5582,11.9279,-1.04846,58.0866,1
2022,13,LA,2022_13_SEA_LA,home,BASELINE,30.0,26.0,178.0,6.84615,37.0761,34.6479,247.4585,7.16728,4.11416,5.18231,37.39538,7.0761,8.6479,0.32113,69.4585,0
2022,13,LA,2022_13_SEA_LA,home,TRACK1,30.0,26.0,178.0,6.84615,37.758,35.279,252.0565,7.16728,4.54356,5.5045,39.27274,7.758,9.279,0.32113,74.0565,0
2022,13,LA,2022_13_SEA_LA,home,TRACK1_MEAN,30.0,26.0,178.0,6.84615,37.7839,35.3086,252.266,7.16728,4.59383,5.70159,40.62775,7.7839,9.3086,0.32113,74.266,0
2022,13,LAC,2022_13_LAC_LV,away,BASELINE,52.0,47.0,335.0,7.12766,42.5541,39.8725,286.1453,7.19861,5.87693,4.31877,35.27632,-9.4459,-7.1275,0.07095,-48.8547,1
2022,13,LAC,2022_13_LAC_LV,away,TRACK1,52.0,47.0,335.0,7.12766,43.4459,40.7037,292.151,7.19861,5.10108,3.80324,33.29091,-8.5541,-6.2963,0.07095,-42.849,1
2022,13,LAC,2022_13_LAC_LV,away,TRACK1_MEAN,52.0,47.0,335.0,7.12766,43.1224,40.4053,290.0756,7.19861,5.48174,4.03006,33.81938,-8.8776,-6.5947,0.07095,-44.9244,1
2022,13,LV,2022_13_LAC_LV,home,BASELINE,30.0,30.0,250.0,8.33333,37.6455,35.2281,255.7962,7.25247,4.50019,3.09455,19.74852,7.6455,5.2281,-1.08086,5.7962,1
2022,13,LV,2022_13_LAC_LV,home,TRACK1,30.0,30.0,250.0,8.33333,36.9819,34.6072,251.2616,7.25247,4.11472,2.94324,21.85645,6.9819,4.6072,-1.08086,1.2616,1
2022,13,LV,2022_13_LAC_LV,home,TRACK1_MEAN,30.0,30.0,250.0,8.33333,37.1259,34.7403,252.2719,7.25247,4.16181,2.85025,19.87909,7.1259,4.7403,-1.08086,2.2719,1
2022,13,MIA,2022_13_MIA_SF,away,BASELINE,37.0,34.0,295.0,8.67647,37.8635,35.5094,254.39,7.18046,1.93517,1.91858,30.86093,0.8635,1.5094,-1.49601,-40.61,1
2022,13,MIA,2022_13_MIA_SF,away,TRACK1,37.0,34.0,295.0,8.67647,38.4456,36.0611,258.3759,7.18046,2.18002,2.16165,30.00515,1.4456,2.0611,-1.49601,-36.6241,1
2022,13,MIA,2022_13_MIA_SF,away,TRACK1_MEAN,37.0,34.0,295.0,8.67647,38.6548,36.2485,259.8237,7.18046,2.02776,2.05694,28.87924,1.6548,2.2485,-1.49601,-35.1763,1
2022,13,MIN,2022_13_NYJ_MIN,home,BASELINE,37.0,35.0,173.0,4.94286,40.2231,37.6418,273.294,7.2718,2.37474,2.18998,56.55211,3.2231,2.6418,2.32895,100.294,0
2022,13,MIN,2022_13_NYJ_MIN,home,TRACK1,37.0,35.0,173.0,4.94286,40.7927,38.1861,277.2451,7.2718,2.8356,2.6026,58.73297,3.7927,3.1861,2.32895,104.2451,0
2022,13,MIN,2022_13_NYJ_MIN,home,TRACK1_MEAN,37.0,35.0,173.0,4.94286,40.507,37.9076,275.2229,7.2718,2.47727,2.28184,58.06075,3.507,2.9076,2.32895,102.2229,0
2022,13,NE,2022_13_BUF_NE,home,BASELINE,37.0,36.0,195.0,5.41667,31.3506,29.4714,209.3739,7.1299,3.54244,4.04585,17.15088,-5.6494,-6.5286,1.71323,14.3739,1
2022,13,NE,2022_13_BUF_NE,home,TRACK1,37.0,36.0,195.0,5.41667,31.2625,29.3915,208.8417,7.1299,3.57063,4.02736,18.45411,-5.7375,-6.6085,1.71323,13.8417,1
2022,13,NE,2022_13_BUF_NE,home,TRACK1_MEAN,37.0,36.0,195.0,5.41667,31.3579,29.4824,209.5101,7.1299,3.50519,3.99978,17.24332,-5.6421,-6.5176,1.71323,14.5101,1
2022,13,NO,2022_13_NO_TB,away,BASELINE,31.0,29.0,250.0,8.62069,34.6645,32.422,232.6796,7.1699,2.47672,2.32732,22.89595,3.6645,3.422,-1.45079,-17.3204,1
2022,13,NO,2022_13_NO_TB,away,TRACK1,31.0,29.0,250.0,8.62069,35.1765,32.9006,236.2831,7.1699,2.90799,2.71804,23.47096,4.1765,3.9006,-1.45079,-13.7169,1
2022,13,NO,2022_13_NO_TB,away,TRACK1_MEAN,31.0,29.0,250.0,8.62069,35.2621,32.9797,236.5973,7.1699,2.70206,2.52264,22.11387,4.2621,3.9797,-1.45079,-13.4027,1
2022,13,NYG,2022_13_WAS_NYG,home,BASELINE,33.0,29.0,200.0,6.89655,33.8045,31.6909,230.0032,7.2751,1.97708,2.22632,20.70604,0.8045,2.6909,0.37855,30.0032,0
2022,13,NYG,2022_13_WAS_NYG,home,TRACK1,33.0,29.0,200.0,6.89655,34.1722,32.0327,232.2946,7.2751,2.14473,2.40336,22.24494,1.1722,3.0327,0.37855,32.2946,0
2022,13,NYG,2022_13_WAS_NYG,home,TRACK1_MEAN,33.0,29.0,200.0,6.89655,34.1898,32.053,232.6701,7.2751,2.04826,2.35542,21.67956,1.1898,3.053,0.37855,32.6701,0
2022,13,NYJ,2022_13_NYJ_MIN,away,BASELINE,59.0,58.0,369.0,6.36207,37.4859,35.0253,253.7032,7.22426,16.97174,18.60109,79.88632,-21.5141,-22.9747,0.86219,-115.2968,1
2022,13,NYJ,2022_13_NYJ_MIN,away,TRACK1,59.0,58.0,369.0,6.36207,37.3123,34.8665,252.4278,7.22426,16.5025,18.13671,80.84846,-21.6877,-23.1335,0.86219,-116.5722,1
2022,13,NYJ,2022_13_NYJ_MIN,away,TRACK1_MEAN,59.0,58.0,369.0,6.36207,37.2236,34.7816,251.8185,7.22426,17.16542,18.78313,81.42682,-21.7764,-23.2184,0.86219,-117.1815,1
2022,13,PHI,2022_13_TEN_PHI,home,BASELINE,43.0,41.0,391.0,9.53659,32.5714,30.4903,220.4808,7.24727,6.70451,6.84843,130.4674,-10.4286,-10.5097,-2.28932,-170.5192,0
2022,13,PHI,2022_13_TEN_PHI,home,TRACK1,43.0,41.0,391.0,9.53659,32.1715,30.1064,217.8027,7.24727,6.79306,6.94415,130.84948,-10.8285,-10.8936,-2.28932,-173.1973,0
2022,13,PHI,2022_13_TEN_PHI,home,TRACK1_MEAN,43.0,41.0,391.0,9.53659,31.888,29.8525,215.8662,7.24727,7.25339,7.37033,134.80982,-11.112,-11.1475,-2.28932,-175.1338,0
2022,13,PIT,2022_13_PIT_ATL,away,BASELINE,28.0,28.0,197.0,7.03571,39.5318,36.987,268.3521,7.26425,7.39636,5.36647,38.10701,11.5318,8.987,0.22854,71.3521,0
2022,13,PIT,2022_13_PIT_ATL,away,TRACK1,28.0,28.0,197.0,7.03571,39.9182,37.3362,270.5539,7.26425,7.45056,5.52984,39.56369,11.9182,9.3362,0.22854,73.5539,0
2022,13,PIT,2022_13_PIT_ATL,away,TRACK1_MEAN,28.0,28.0,197.0,7.03571,39.9796,37.4059,271.3536,7.26425,7.77069,5.68521,39.99088,11.9796,9.4059,0.22854,74.3536,0
2022,13,SEA,2022_13_SEA_LA,away,BASELINE,43.0,39.0,367.0,9.41026,35.3906,33.0459,240.6686,7.2856,4.75396,3.77625,89.13634,-7.6094,-5.9541,-2.12465,-126.3314,0
2022,13,SEA,2022_13_SEA_LA,away,TRACK1,43.0,39.0,367.0,9.41026,34.8733,32.5602,237.3099,7.2856,4.96197,3.98845,90.03545,-8.1267,-6.4398,-2.12465,-129.6901,0
2022,13,SEA,2022_13_SEA_LA,away,TRACK1_MEAN,43.0,39.0,367.0,9.41026,34.6514,32.3529,235.6623,7.2856,5.26484,4.18454,93.55337,-8.3486,-6.6471,-2.12465,-131.3377,0
2022,13,SF,2022_13_MIA_SF,home,BASELINE,45.0,41.0,266.0,6.4878,33.6082,31.4484,228.1422,7.2575,7.43493,6.08291,29.6291,-11.3918,-9.5516,0.76969,-37.8578,1
2022,13,SF,2022_13_MIA_SF,home,TRACK1,45.0,41.0,266.0,6.4878,32.9596,30.848,223.6415,7.2575,7.77835,6.42975,31.6854,-12.0404,-10.152,0.76969,-42.3585,1
2022,13,SF,2022_13_MIA_SF,home,TRACK1_MEAN,45.0,41.0,266.0,6.4878,32.9318,30.8184,223.6422,7.2575,7.96453,6.55356,31.56732,-12.0682,-10.1816,0.76969,-42.3578,1
2022,13,TB,2022_13_NO_TB,home,BASELINE,55.0,54.0,281.0,5.2037,42.2614,39.5195,282.5972,7.15766,8.59943,10.26105,20.79118,-12.7386,-14.4805,1.95395,1.5972,1
2022,13,TB,2022_13_NO_TB,home,TRACK1,55.0,54.0,281.0,5.2037,41.1548,38.4893,275.3249,7.15766,9.23101,10.82159,23.12192,-13.8452,-15.5107,1.95395,-5.6751,1
2022,13,TB,2022_13_NO_TB,home,TRACK1_MEAN,55.0,54.0,281.0,5.2037,41.4223,38.7347,276.9683,7.15766,9.28777,10.95605,21.27941,-13.5777,-15.2653,1.95395,-4.0317,1
2022,13,TEN,2022_13_TEN_PHI,away,BASELINE,32.0,26.0,157.0,6.03846,31.2755,29.2426,211.0903,7.1884,2.05383,2.31374,27.82701,-0.7245,3.2426,1.14994,54.0903,0
2022,13,TEN,2022_13_TEN_PHI,away,TRACK1,32.0,26.0,157.0,6.03846,31.9835,29.9003,215.5226,7.1884,2.18867,2.64216,30.02115,-0.0165,3.9003,1.14994,58.5226,0
2022,13,TEN,2022_13_TEN_PHI,away,TRACK1_MEAN,32.0,26.0,157.0,6.03846,31.9422,29.866,215.4626,7.1884,2.03651,2.55956,30.14534,-0.0578,3.866,1.14994,58.4626,0
2022,13,WAS,2022_13_WAS_NYG,away,BASELINE,46.0,41.0,275.0,6.70732,37.5595,35.2706,255.461,7.23964,5.35654,3.61132,23.82537,-8.4405,-5.7294,0.53232,-19.539,1
2022,13,WAS,2022_13_WAS_NYG,away,TRACK1,46.0,41.0,275.0,6.70732,37.2154,34.9491,253.0274,7.23964,5.54475,3.8441,25.74117,-8.7846,-6.0509,0.53232,-21.9726,1
2022,13,WAS,2022_13_WAS_NYG,away,TRACK1_MEAN,46.0,41.0,275.0,6.70732,37.1757,34.9084,252.7676,7.23964,5.65074,3.8519,24.45577,-8.8243,-6.0916,0.53232,-22.2324,1
2022,14,ARI,2022_14_NE_ARI,home,BASELINE,47.0,41.0,255.0,6.21951,39.1657,36.6184,265.2816,7.24892,4.78589,2.94367,19.80038,-7.8343,-4.3816,1.02941,10.2816,1
2022,14,ARI,2022_14_NE_ARI,home,TRACK1,47.0,41.0,255.0,6.21951,39.8589,37.2569,269.8712,7.24892,4.43938,2.83937,20.70879,-7.1411,-3.7431,1.02941,14.8712,1
2022,14,ARI,2022_14_NE_ARI,home,TRACK1_MEAN,47.0,41.0,255.0,6.21951,39.6884,37.107,268.8388,7.24892,4.47802,2.76976,20.27698,-7.3116,-3.893,1.02941,13.8388,1
2022,14,BAL,2022_14_BAL_PIT,away,BASELINE,19.0,17.0,104.0,6.11765,34.231,31.9708,231.4557,7.21421,10.81817,10.72576,82.92146,15.231,14.9708,1.09656,127.4557,0
2022,14,BAL,2022_14_BAL_PIT,away,TRACK1,19.0,17.0,104.0,6.11765,34.2411,31.9769,231.3905,7.21421,10.38581,10.31647,80.98082,15.2411,14.9769,1.09656,127.3905,0
2022,14,BAL,2022_14_BAL_PIT,away,TRACK1_MEAN,19.0,17.0,104.0,6.11765,33.8332,31.6015,228.7883,7.21421,10.42815,10.35576,80.49792,14.8332,14.6015,1.09656,124.7883,0
2022,14,BUF,2022_14_NYJ_BUF,home,BASELINE,30.0,27.0,147.0,5.44444,40.4149,37.7815,270.959,7.17705,6.36958,6.74297,77.28279,10.4149,10.7815,1.7326,123.959,0
2022,14,BUF,2022_14_NYJ_BUF,home,TRACK1,30.0,27.0,147.0,5.44444,38.7326,36.2101,259.5856,7.17705,5.15417,5.47896,66.82485,8.7326,9.2101,1.7326,112.5856,0
2022,14,BUF,2022_14_NYJ_BUF,home,TRACK1_MEAN,30.0,27.0,147.0,5.44444,39.0763,36.5292,261.979,7.17705,5.38938,5.74042,69.61193,9.0763,9.5292,1.7326,114.979,0
2022,14,CAR,2022_14_CAR_SEA,away,BASELINE,26.0,24.0,120.0,5.0,36.6689,34.2949,246.9152,7.21505,6.72844,6.5225,83.24486,10.6689,10.2949,2.21505,126.9152,0
2022,14,CAR,2022_14_CAR_SEA,away,TRACK1,26.0,24.0,120.0,5.0,37.5875,35.1501,253.1449,7.21505,7.2986,7.04661,86.62659,11.5875,11.1501,2.21505,133.1449,0
2022,14,CAR,2022_14_CAR_SEA,away,TRACK1_MEAN,26.0,24.0,120.0,5.0,37.7479,35.3016,254.2273,7.21505,7.62793,7.35282,89.40378,11.7479,11.3016,2.21505,134.2273,0
2022,14,CIN,2022_14_CLE_CIN,home,BASELINE,35.0,33.0,239.0,7.24242,37.7488,35.3795,254.3524,7.19983,2.1436,2.03115,19.18814,2.7488,2.3795,-0.0426,15.3524,1
2022,14,CIN,2022_14_CLE_CIN,home,TRACK1,35.0,33.0,239.0,7.24242,36.8536,34.5325,248.141,7.19983,2.17985,2.06259,19.59174,1.8536,1.5325,-0.0426,9.141,1
2022,14,CIN,2022_14_CLE_CIN,home,TRACK1_MEAN,35.0,33.0,239.0,7.24242,36.7327,34.426,247.4837,7.19983,2.01454,1.9066,18.57724,1.7327,1.426,-0.0426,8.4837,1
2022,14,CLE,2022_14_CLE_CIN,away,BASELINE,44.0,42.0,276.0,6.57143,33.3519,31.2424,225.1692,7.19,6.88313,7.11753,36.29968,-10.6481,-10.7576,0.61857,-50.8308,1
2022,14,CLE,2022_14_CLE_CIN,away,TRACK1,44.0,42.0,276.0,6.57143,34.3929,32.217,232.1865,7.19,5.92093,6.20375,32.93576,-9.6071,-9.783,0.61857,-43.8135,1
2022,14,CLE,2022_14_CLE_CIN,away,TRACK1_MEAN,44.0,42.0,276.0,6.57143,34.2536,32.0868,231.2571,7.19,6.15494,6.41936,33.36609,-9.7464,-9.9132,0.61857,-44.7429,1
2022,14,DAL,2022_14_HOU_DAL,home,BASELINE,40.0,39.0,284.0,7.28205,38.1308,35.8038,256.0363,7.16099,2.19673,2.53684,25.63869,-1.8692,-3.1962,-0.12107,-27.9637,0
2022,14,DAL,2022_14_HOU_DAL,home,TRACK1,40.0,39.0,284.0,7.28205,34.7341,32.6153,233.0012,7.16099,3.48287,4.04954,34.72523,-5.2659,-6.3847,-0.12107,-50.9988,0
2022,14,DAL,2022_14_HOU_DAL,home,TRACK1_MEAN,40.0,39.0,284.0,7.28205,34.6071,32.4936,232.2714,7.16099,3.47549,4.09135,35.59283,-5.3929,-6.5064,-0.12107,-51.7286,0
2022,14,DEN,2022_14_KC_DEN,home,BASELINE,50.0,44.0,263.0,5.97727,36.7425,34.4111,243.3485,7.10009,9.01811,6.04524,21.82358,-13.2575,-9.5889,1.12281,-19.6515,1
2022,14,DEN,2022_14_KC_DEN,home,TRACK1,50.0,44.0,263.0,5.97727,37.5292,35.147,248.6199,7.10009,7.97314,5.30819,22.56829,-12.4708,-8.853,1.12281,-14.3801,1
2022,14,DEN,2022_14_KC_DEN,home,TRACK1_MEAN,50.0,44.0,263.0,5.97727,37.7857,35.3904,250.374,7.10009,8.05018,5.32351,20.66982,-12.2143,-8.6096,1.12281,-12.626,1
2022,14,DET,2022_14_MIN_DET,home,BASELINE,39.0,39.0,330.0,8.46154,35.6143,33.3277,241.8666,7.26722,2.56602,3.47233,58.86049,-3.3857,-5.6723,-1.19432,-88.1334,0
2022,14,DET,2022_14_MIN_DET,home,TRACK1,39.0,39.0,330.0,8.46154,34.9463,32.7045,237.5231,7.26722,2.9692,3.84747,62.97992,-4.0537,-6.2955,-1.19432,-92.4769,0
2022,14,DET,2022_14_MIN_DET,home,TRACK1_MEAN,39.0,39.0,330.0,8.46154,34.9132,32.6738,237.0943,7.26722,2.80018,3.82332,62.4562,-4.0868,-6.3262,-1.19432,-92.9057,0
2022,14,HOU,2022_14_HOU_DAL,away,BASELINE,26.0,26.0,213.0,8.19231,35.8669,33.5468,242.1398,7.22612,6.03613,4.38014,19.82202,9.8669,7.5468,-0.96619,29.1398,1
2022,14,HOU,2022_14_HOU_DAL,away,TRACK1,26.0,26.0,213.0,8.19231,38.9516,36.4366,263.204,7.22612,8.48076,6.48065,27.0414,12.9516,10.4366,-0.96619,50.204,1
2022,14,HOU,2022_14_HOU_DAL,away,TRACK1_MEAN,26.0,26.0,213.0,8.19231,39.0726,36.5435,263.7108,7.22612,8.74698,6.61568,26.35338,13.0726,10.5435,-0.96619,50.7108,1
2022,14,JAX,2022_14_JAX_TEN,away,BASELINE,43.0,43.0,368.0,8.55814,39.724,37.2009,270.0324,7.2548,2.55047,3.56001,65.50742,-3.276,-5.7991,-1.30334,-97.9676,0
2022,14,JAX,2022_14_JAX_TEN,away,TRACK1,43.0,43.0,368.0,8.55814,40.5256,37.9524,275.5193,7.2548,2.51776,3.25691,61.13116,-2.4744,-5.0476,-1.30334,-92.4807,0
2022,14,JAX,2022_14_JAX_TEN,away,TRACK1_MEAN,43.0,43.0,368.0,8.55814,40.6436,38.0619,276.1902,7.2548,2.25866,3.13726,61.11958,-2.3564,-4.9381,-1.30334,-91.8098,0
2022,14,KC,2022_14_KC_DEN,away,BASELINE,44.0,42.0,352.0,8.38095,41.3087,38.6657,275.9828,7.14844,2.34911,2.42885,50.18173,-2.6913,-3.3343,-1.23251,-76.0172,0
