game_id,kickoff_utc,player,gsis_id,team,position,metric,layer,forecast_stage,seal_written_at,run_id,role_tier,model_mean,model_median,q10,q25,q50,q75,q90,actual,forecast_minus_actual,abs_error,pct_error,pit,in_50,in_80,in_90,crps,n_draws,completeness,qb3_configuration,qb3_contaminated,qb3_contamination_basis,outcome_sha256
2026_01_ATL_PIT,2026-09-13T17:00:00Z,R.Dowdle,00-0036139,PIT,RB,receiving/receptions,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,SECONDARY_RECEIVER,2.885,2.0,0.0,1.0,2.0,4.0,6.0,2.0,0.885,0.885,44.25,0.39481,True,True,True,0.649255,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,R.Dowdle,00-0036139,PIT,RB,receiving/receiving_yards,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,SECONDARY_RECEIVER,20.564,15.0,0.0,0.0,15.0,31.0,52.0,6.0,14.564,14.564,242.7333,0.341359,True,True,True,6.435556,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,J.Warren,00-0037228,PIT,RB,rushing/carries,rushing,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,SECONDARY_RUSHER,6.8652,6.8843,0.0,3.6699,6.8843,9.9059,13.1046,10.0,-3.1348,3.1348,-31.348,0.756,False,True,True,2.00469,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,J.Warren,00-0037228,PIT,RB,receiving/targets,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,2.224,2.0,0.0,0.0,2.0,4.0,6.0,6.0,-3.776,3.776,-62.9333,0.905435,False,True,True,2.781582,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,J.Warren,00-0037228,PIT,RB,receiving/receptions,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,1.845,1.0,0.0,0.0,1.0,3.0,5.0,5.0,-3.155,3.155,-63.1,0.900007,False,True,True,2.350143,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,J.Warren,00-0037228,PIT,RB,receiving/receiving_yards,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,13.65,7.0,0.0,0.0,7.0,21.0,38.1,27.0,-13.35,13.35,-49.4444,0.812716,False,True,True,11.096486,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,Br.Robinson,00-0037746,ATL,RB,rushing/carries,rushing,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,SECONDARY_RUSHER,3.7352,2.5548,0.0,0.0,2.5548,5.6306,8.8086,9.0,-5.2648,5.2648,-58.4974,0.904,False,False,True,4.164508,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,Br.Robinson,00-0037746,ATL,RB,receiving/targets,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,0.605,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.605,0.605,,0.161904,True,True,True,0.094281,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,Br.Robinson,00-0037746,ATL,RB,receiving/receptions,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,0.494,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.494,0.494,,0.166836,True,True,True,0.069868,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,Br.Robinson,00-0037746,ATL,RB,receiving/receiving_yards,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,4.406,0.0,0.0,0.0,0.0,0.0,15.0,0.0,4.406,4.406,,0.176479,True,True,True,0.479762,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
